account_id,value_group,account_value,event_month,offer_live,months_since_launch,tenure_months,product_count,churned_within_window,true_effect_prob
D007225,low,4076.26,17,0,,114.0,1,1,0.0
D007226,high,9159.3,17,1,5.0,30.2,5,0,-0.060103
D007227,high,7153.49,19,1,7.0,54.3,2,0,-0.042459
D007228,low,746.75,4,0,,17.1,2,0,0.0
D007229,high,14060.26,20,1,8.0,108.6,5,0,-0.034606
D007230,low,1488.54,19,0,,116.9,3,0,0.0
D007231,high,12988.89,15,1,3.0,63.8,3,0,-0.038714
D007232,high,8159.22,3,0,,104.0,3,0,0.0
D007233,low,1380.46,7,0,,34.4,3,1,0.0
D007234,high,5196.34,11,0,,133.8,2,0,0.0
D007235,high,6610.59,5,0,,97.6,1,0,0.0
D007236,high,6028.43,2,0,,63.3,4,1,0.0
D007237,high,7547.52,6,0,,65.8,1,0,0.0
D007238,high,24548.27,16,1,4.0,123.5,2,0,-0.028983
D007239,high,7124.58,12,1,0.0,23.9,5,0,0.0
D007240,low,2640.17,5,0,,41.8,4,1,0.0
D007241,low,1950.07,7,0,,107.1,1,1,0.0
D007242,high,16381.72,9,0,,40.9,2,0,0.0
D007243,low,1226.41,22,0,,39.8,4,0,0.0
D007244,high,7755.07,10,0,,238.7,4,0,0.0
D007245,low,2961.16,20,0,,54.3,2,0,0.0
D007246,low,2680.97,22,0,,21.9,5,1,0.0
D007247,high,5575.99,12,1,0.0,200.2,4,0,0.0
D007248,high,5206.16,2,0,,65.2,2,0,0.0
D007249,high,30464.99,12,1,0.0,195.7,1,0,0.0
D007250,low,5037.54,17,0,,39.0,1,0,0.0
D007251,low,3466.74,5,0,,47.8,1,0,0.0
D007252,high,27864.44,3,0,,27.5,1,0,0.0
D007253,low,2278.29,21,0,,61.4,6,0,0.0
D007254,low,3137.18,5,0,,111.9,3,0,0.0
D007255,high,9788.67,9,0,,91.2,3,0,0.0
D007256,low,2566.15,0,0,,12.7,4,0,0.0
D007257,low,2559.48,19,0,,98.4,2,0,0.0
D007258,low,753.14,7,0,,33.3,1,1,0.0
D007259,high,10338.74,20,1,8.0,92.1,3,0,-0.029262
D007260,low,1761.98,15,0,,130.2,2,0,0.0
D007261,low,2111.41,7,0,,64.3,2,0,0.0
D007262,high,14605.94,15,1,3.0,62.4,3,0,-0.059695
D007263,high,14263.63,11,0,,41.1,2,1,0.0
D007264,low,1464.81,6,0,,32.3,1,0,0.0
D007265,high,7786.35,8,0,,7.4,2,0,0.0
D007266,high,45256.21,10,0,,67.6,3,0,0.0
D007267,low,1478.16,12,0,,30.6,1,0,0.0
D007268,low,3012.42,10,0,,26.9,3,0,0.0
D007269,low,1047.84,8,0,,34.6,2,1,0.0
D007270,low,3127.08,6,0,,79.7,1,1,0.0
D007271,high,14232.27,19,1,7.0,97.8,1,0,-0.043605
D007272,low,4605.49,9,0,,59.3,3,1,0.0
D007273,low,1481.39,16,0,,31.1,4,0,0.0
D007274,low,4525.25,18,0,,50.0,2,0,0.0
D007275,low,2503.08,22,0,,62.9,4,1,0.0
D007276,low,1965.95,8,0,,51.4,1,0,0.0
D007277,high,11530.26,2,0,,64.2,1,0,0.0
D007278,low,2146.36,18,0,,96.4,3,0,0.0
D007279,low,3639.26,12,0,,52.7,2,1,0.0
D007280,high,5432.29,8,0,,32.3,2,0,0.0
D007281,high,17348.26,16,1,4.0,100.4,1,0,-0.037766
D007282,high,8511.62,1,0,,56.4,3,0,0.0
D007283,low,1464.67,17,0,,32.7,2,0,0.0
D007284,high,8666.52,23,1,11.0,104.0,2,0,-0.046258
D007285,low,1904.9,18,0,,118.6,4,0,0.0
D007286,low,3974.87,19,0,,99.8,1,1,0.0
D007287,high,13844.95,4,0,,54.0,6,0,0.0
D007288,high,13536.28,21,1,9.0,36.6,5,0,-0.05576
D007289,low,1296.77,14,0,,102.7,3,0,0.0
D007290,high,6174.38,13,1,1.0,122.6,1,0,-0.021318
D007291,low,4922.79,9,0,,51.7,1,0,0.0
D007292,low,4347.67,9,0,,97.3,2,0,0.0
D007293,low,3640.67,7,0,,131.6,1,0,0.0
D007294,high,5083.84,12,1,0.0,7.5,2,0,0.0
D007295,high,6391.62,15,1,3.0,118.0,3,0,-0.0341
D007296,high,5417.78,21,1,9.0,65.9,4,0,-0.06023
D007297,low,3698.33,23,0,,109.2,2,0,0.0
D007298,low,2411.62,0,0,,152.4,2,0,0.0
D007299,high,10864.15,4,0,,53.1,1,0,0.0
D007300,low,2103.24,1,0,,34.1,1,0,0.0
D007301,high,8247.77,15,1,3.0,37.3,3,0,-0.075039
D007302,low,1882.51,11,0,,19.3,3,0,0.0
D007303,low,862.13,3,0,,23.9,2,0,0.0
D007304,low,276.39,14,0,,64.3,1,1,0.0
D007305,low,596.58,13,0,,36.5,1,0,0.0
D007306,high,5050.47,9,0,,165.2,3,0,0.0
D007307,high,10001.2,13,1,1.0,42.4,3,0,-0.035768
D007308,high,26171.8,6,0,,24.5,2,0,0.0
D007309,high,8398.37,2,0,,59.6,1,0,0.0
D007310,high,19962.74,16,1,4.0,92.6,3,0,-0.048201
D007311,high,13216.68,19,1,7.0,27.3,2,0,-0.055171
D007312,low,2534.6,5,0,,11.5,2,0,0.0
D007313,low,4025.51,3,0,,52.1,1,0,0.0
D007314,high,31748.14,9,0,,48.4,1,0,0.0
D007315,high,13471.12,19,1,7.0,63.3,3,0,-0.083622
D007316,low,4255.51,0,0,,15.0,1,1,0.0
D007317,high,26303.17,17,1,5.0,69.5,1,0,-0.04916
D007318,low,1751.2,21,0,,50.2,3,0,0.0
D007319,high,6257.86,17,1,5.0,2.0,4,0,-0.072014
D007320,high,26868.16,11,0,,32.2,1,1,0.0
D007321,low,2391.14,21,0,,54.2,1,1,0.0
D007322,low,3002.21,19,0,,78.5,1,0,0.0
D007323,low,1457.62,8,0,,16.6,6,1,0.0
D007324,high,5619.66,22,1,10.0,38.3,2,0,-0.0778
D007325,high,11404.75,20,1,8.0,89.5,4,0,-0.050045
D007326,low,844.53,1,0,,75.6,2,1,0.0
D007327,high,12799.91,0,0,,58.2,2,0,0.0
D007328,high,11410.29,16,1,4.0,43.0,3,0,-0.052609
D007329,high,21340.53,20,1,8.0,19.4,2,0,-0.069306
D007330,high,45669.35,20,1,8.0,138.3,4,0,-0.016231
D007331,high,13933.03,11,0,,53.5,1,0,0.0
D007332,low,1950.64,9,0,,116.8,1,0,0.0
D007333,high,5485.36,11,0,,16.4,4,0,0.0
D007334,high,5316.73,7,0,,55.8,3,0,0.0
D007335,high,7186.84,9,0,,90.7,3,0,0.0
D007336,low,3512.7,8,0,,70.2,2,1,0.0
D007337,high,6810.3,22,1,10.0,6.8,3,0,-0.039727
D007338,low,1603.47,14,0,,90.5,1,0,0.0
D007339,high,16406.18,13,1,1.0,18.2,3,0,-0.01774
D007340,low,3118.52,14,0,,134.8,1,0,0.0
D007341,high,13252.65,12,1,0.0,18.5,2,1,0.0
D007342,low,231.46,23,0,,73.5,3,1,0.0
D007343,low,3385.34,12,0,,97.7,2,0,0.0
D007344,low,4614.54,20,0,,30.8,2,0,0.0
D007345,low,3187.18,13,0,,75.9,1,0,0.0
D007346,high,13488.04,21,1,9.0,35.6,4,0,-0.041558
D007347,high,12644.43,5,0,,29.5,1,0,0.0
D007348,high,10811.7,23,1,11.0,13.8,1,0,-0.070702
D007349,high,53491.73,8,0,,40.0,2,0,0.0
D007350,high,15874.73,2,0,,71.0,4,0,0.0
D007351,high,49384.16,14,1,2.0,47.8,5,0,-0.038467
D007352,low,1044.75,17,0,,27.1,2,0,0.0
D007353,high,8102.24,17,1,5.0,42.8,3,0,-0.053721
D007354,high,12217.72,9,0,,88.7,3,0,0.0
D007355,high,5129.34,16,1,4.0,206.0,2,0,-0.040075
D007356,low,564.03,16,0,,34.4,5,0,0.0
D007357,high,12729.39,6,0,,27.9,4,0,0.0
D007358,low,2650.63,4,0,,24.9,4,0,0.0
D007359,low,1482.55,15,0,,66.5,4,0,0.0
D007360,low,2572.26,20,0,,152.4,1,0,0.0
D007361,high,12644.85,9,0,,46.6,1,0,0.0
D007362,high,10300.62,20,1,8.0,43.4,2,0,-0.062874
D007363,high,5388.74,21,1,9.0,53.2,3,0,-0.044921
D007364,low,1597.71,2,0,,46.2,1,0,0.0
D007365,low,2045.64,8,0,,96.5,3,0,0.0
D007366,low,773.33,16,0,,3.8,6,0,0.0
D007367,high,10199.55,2,0,,40.2,1,0,0.0
D007368,high,12030.44,12,1,0.0,24.7,4,0,0.0
D007369,high,6016.32,19,1,7.0,94.6,2,0,-0.042296
D007370,low,2561.86,7,0,,116.5,1,0,0.0
D007371,low,2747.54,5,0,,88.1,2,0,0.0
D007372,high,12915.62,0,0,,9.0,1,0,0.0
D007373,high,55133.58,21,1,9.0,11.5,3,0,-0.05828
D007374,low,1381.15,3,0,,61.0,4,0,0.0
D007375,high,138320.22,20,1,8.0,32.5,4,0,-0.041767
D007376,low,2708.45,5,0,,9.5,3,0,0.0
D007377,low,908.21,8,0,,37.0,2,1,0.0
D007378,low,2326.47,21,0,,73.7,3,0,0.0
D007379,high,22917.52,15,1,3.0,81.1,4,1,-0.060845
D007380,high,6634.53,11,0,,52.4,2,1,0.0
D007381,low,4102.55,4,0,,153.2,1,1,0.0
D007382,high,7449.46,2,0,,149.4,3,0,0.0
D007383,low,3355.43,18,0,,23.0,2,0,0.0
D007384,low,890.67,12,0,,90.2,3,0,0.0
D007385,high,5327.64,19,1,7.0,50.6,5,0,-0.051683
D007386,low,2930.05,0,0,,24.6,3,0,0.0
D007387,low,2755.04,19,0,,40.5,1,0,0.0
D007388,high,12434.58,13,1,1.0,10.4,2,0,-0.042102
D007389,low,4503.99,5,0,,51.7,5,0,0.0
D007390,low,2210.81,19,0,,143.5,4,0,0.0
D007391,high,7935.02,21,1,9.0,79.6,1,0,-0.040293
D007392,high,7860.77,1,0,,102.9,3,0,0.0
D007393,low,2690.68,10,0,,53.5,4,0,0.0
D007394,low,960.62,20,0,,9.8,5,0,0.0
D007395,high,7018.14,1,0,,147.6,1,0,0.0
D007396,low,1481.78,22,0,,26.0,2,1,0.0
D007397,low,3642.5,2,0,,9.8,3,0,0.0
D007398,high,31120.68,15,1,3.0,32.0,2,0,-0.068534
D007399,high,13669.47,12,1,0.0,29.8,3,0,0.0
D007400,high,5058.9,10,0,,20.4,1,0,0.0
D007401,low,3592.77,22,0,,71.9,3,0,0.0
D007402,high,5973.26,9,0,,60.1,2,0,0.0
D007403,low,1822.48,2,0,,56.4,2,0,0.0
D007404,low,3251.55,14,0,,16.8,2,0,0.0
D007405,high,7537.74,20,1,8.0,111.4,3,0,-0.030662
D007406,low,2327.48,3,0,,98.2,4,0,0.0
D007407,low,4134.49,2,0,,85.3,2,0,0.0
D007408,high,28146.18,1,0,,76.7,1,0,0.0
D007409,high,9106.47,8,0,,65.9,1,0,0.0
D007410,low,2125.31,2,0,,76.3,1,0,0.0
D007411,low,711.14,2,0,,37.9,3,0,0.0
D007412,high,6300.96,15,1,3.0,89.0,2,0,-0.068723
D007413,high,5941.16,17,1,5.0,91.3,3,0,-0.034909
D007414,high,8079.49,7,0,,43.9,2,0,0.0
D007415,high,6749.89,21,1,9.0,17.1,1,0,-0.038105
D007416,low,4355.21,3,0,,222.6,2,0,0.0
D007417,high,6425.66,14,1,2.0,58.1,3,0,-0.027472
D007418,high,7633.5,17,1,5.0,40.6,1,0,-0.06054
D007419,low,4625.76,2,0,,79.8,4,0,0.0
D007420,high,13002.8,12,1,0.0,63.4,4,0,0.0
D007421,low,1534.43,13,0,,67.7,4,0,0.0
D007422,high,24913.29,22,1,10.0,108.6,1,0,-0.035459
D007423,low,4408.92,5,0,,56.8,2,0,0.0
D007424,low,1313.65,23,0,,64.9,1,0,0.0
D007425,low,3680.99,2,0,,23.0,3,0,0.0
D007426,high,5486.82,15,1,3.0,14.8,4,0,-0.057932
D007427,low,2610.38,13,0,,105.2,1,0,0.0
D007428,high,10507.09,18,1,6.0,81.0,1,0,-0.048589
D007429,low,3680.43,21,0,,33.7,1,0,0.0
D007430,low,1569.13,20,0,,26.9,2,1,0.0
D007431,low,4814.69,23,0,,91.4,2,1,0.0
D007432,low,4099.12,11,0,,45.3,3,0,0.0
D007433,high,5666.72,20,1,8.0,202.5,3,0,-0.028251
D007434,low,1664.75,8,0,,75.9,1,0,0.0
D007435,high,115855.61,18,1,6.0,6.8,5,0,-0.094879
D007436,low,3697.09,10,0,,119.2,3,0,0.0
D007437,high,124933.59,6,0,,64.6,3,0,0.0
D007438,low,2186.93,16,0,,32.1,1,0,0.0
D007439,low,2159.67,9,0,,73.2,4,0,0.0
D007440,high,9060.9,10,0,,59.6,1,0,0.0
D007441,low,3830.92,7,0,,149.1,3,0,0.0
D007442,low,3977.64,4,0,,33.1,1,0,0.0
D007443,low,3607.09,3,0,,50.4,1,0,0.0
D007444,high,16393.78,13,1,1.0,79.4,2,0,-0.028512
D007445,low,1288.1,17,0,,43.5,2,1,0.0
D007446,low,1681.45,14,0,,51.1,3,0,0.0
D007447,high,6315.96,22,1,10.0,43.1,1,0,-0.055852
D007448,low,1552.59,22,0,,255.3,2,0,0.0
D007449,low,4553.19,15,0,,122.2,1,0,0.0
D007450,low,3757.49,7,0,,121.0,1,0,0.0
D007451,high,5824.46,7,0,,223.3,3,0,0.0
D007452,low,2466.71,12,0,,62.3,3,0,0.0
D007453,high,10481.5,0,0,,72.6,1,0,0.0
D007454,low,2602.72,2,0,,178.4,4,0,0.0
D007455,low,3976.42,12,0,,17.2,1,0,0.0
D007456,low,2580.97,4,0,,49.8,3,0,0.0
D007457,low,3284.93,20,0,,120.4,2,0,0.0
D007458,high,18045.06,17,1,5.0,44.8,2,0,-0.056767
D007459,high,11374.53,4,0,,153.1,2,0,0.0
D007460,high,7993.36,19,1,7.0,111.9,1,0,-0.067122
D007461,high,19093.81,2,0,,64.4,4,0,0.0
D007462,high,5199.91,13,1,1.0,81.2,1,0,-0.025924
D007463,high,9854.57,1,0,,60.9,1,0,0.0
D007464,low,4633.0,10,0,,46.5,1,0,0.0
D007465,low,4235.21,19,0,,41.7,1,0,0.0
D007466,low,1987.03,5,0,,38.9,3,0,0.0
D007467,low,4342.28,4,0,,105.4,1,0,0.0
D007468,high,9457.66,16,1,4.0,63.8,3,0,-0.094626
D007469,high,6169.55,5,0,,133.0,2,0,0.0
D007470,low,2062.08,14,0,,160.5,1,0,0.0
D007471,low,3751.48,21,0,,47.5,3,1,0.0
D007472,high,12981.75,10,0,,75.9,2,0,0.0
D007473,high,24560.56,6,0,,93.5,1,0,0.0
D007474,high,11763.17,23,1,11.0,41.2,2,0,-0.05017
D007475,low,4731.8,15,0,,34.0,4,0,0.0
D007476,low,3125.57,4,0,,18.9,2,0,0.0
D007477,low,2382.28,5,0,,126.7,1,0,0.0
D007478,high,7470.27,16,1,4.0,46.8,3,0,-0.029706
D007479,low,872.86,22,0,,40.1,3,0,0.0
D007480,high,10284.21,16,1,4.0,76.3,1,0,-0.052475
D007481,low,1674.6,14,0,,73.4,1,0,0.0
D007482,high,8949.73,14,1,2.0,59.3,5,0,-0.031373
D007483,high,7416.49,3,0,,10.3,2,1,0.0
D007484,low,3528.68,7,0,,39.7,3,0,0.0
D007485,low,3387.8,8,0,,9.0,1,0,0.0
D007486,high,6375.46,19,1,7.0,53.5,1,0,-0.076479
D007487,low,2719.23,7,0,,56.8,1,0,0.0
D007488,low,2304.05,10,0,,193.9,5,0,0.0
D007489,high,7281.76,12,1,0.0,85.2,2,0,0.0
D007490,low,1182.14,2,0,,32.5,2,0,0.0
D007491,low,4227.32,4,0,,37.4,2,0,0.0
D007492,high,16241.22,8,0,,17.9,1,0,0.0
D007493,low,1820.51,23,0,,38.6,1,0,0.0
D007494,low,2206.39,16,0,,52.0,3,0,0.0
D007495,high,6461.24,7,0,,16.0,3,0,0.0
D007496,high,17654.61,6,0,,27.1,4,0,0.0
D007497,high,13479.89,13,1,1.0,30.9,1,0,-0.029428
D007498,high,5920.96,2,0,,45.0,1,0,0.0
D007499,low,594.39,9,0,,57.1,1,1,0.0
D007500,high,11099.27,4,0,,65.4,1,0,0.0
D007501,low,4089.28,19,0,,85.6,1,0,0.0
D007502,low,1374.67,2,0,,52.6,3,0,0.0
D007503,high,13358.27,15,1,3.0,51.7,2,0,-0.054926
D007504,low,1007.86,8,0,,57.8,1,0,0.0
D007505,high,16252.43,4,0,,30.6,3,1,0.0
D007506,high,6237.75,14,1,2.0,113.9,2,0,-0.04521
D007507,low,4262.91,20,0,,24.9,4,0,0.0
D007508,low,2453.23,17,0,,105.4,4,1,0.0
D007509,high,6375.91,15,1,3.0,90.9,4,1,-0.062627
D007510,low,1906.0,8,0,,49.9,2,0,0.0
D007511,low,4199.79,22,0,,11.4,2,0,0.0
D007512,high,11222.14,17,1,5.0,8.7,4,0,-0.085094
D007513,low,367.65,19,0,,48.9,2,0,0.0
D007514,high,26644.07,20,1,8.0,73.0,2,0,-0.085751
D007515,high,6513.78,15,1,3.0,69.1,3,0,-0.065069
D007516,low,1384.38,23,0,,139.0,2,0,0.0
D007517,low,833.05,16,0,,8.8,1,1,0.0
D007518,low,3721.18,12,0,,86.3,4,0,0.0
D007519,low,4935.12,23,0,,53.9,4,0,0.0
D007520,high,5081.86,23,1,11.0,51.5,5,0,-0.039275
D007521,low,4543.37,0,0,,100.0,2,1,0.0
D007522,high,15518.24,4,0,,21.6,5,0,0.0
D007523,high,23598.16,5,0,,8.7,1,0,0.0
D007524,high,11618.7,21,1,9.0,54.1,4,0,-0.054944
D007525,low,3078.72,19,0,,30.8,2,0,0.0
D007526,low,827.28,14,0,,72.6,1,0,0.0
D007527,low,4293.07,8,0,,37.3,4,0,0.0
D007528,high,15453.34,23,1,11.0,47.3,2,0,-0.048932
D007529,low,4147.84,2,0,,54.7,4,0,0.0
D007530,low,2683.76,17,0,,67.0,2,0,0.0
D007531,low,2762.59,15,0,,52.1,1,0,0.0
D007532,low,2459.18,9,0,,54.3,2,0,0.0
D007533,low,2701.74,6,0,,2.9,5,1,0.0
D007534,high,10966.16,22,1,10.0,8.3,3,0,-0.138537
D007535,high,7516.42,4,0,,53.0,1,0,0.0
D007536,low,2160.6,17,0,,61.3,3,0,0.0
D007537,low,2341.32,4,0,,87.0,1,0,0.0
D007538,high,5605.59,19,1,7.0,195.1,3,0,-0.026942
D007539,high,92473.2,14,1,2.0,8.2,5,0,-0.048362
D007540,high,15624.48,4,0,,126.6,2,0,0.0
D007541,high,34265.18,21,1,9.0,16.7,2,0,-0.097021
D007542,high,6358.97,9,0,,219.9,1,0,0.0
D007543,low,857.07,21,0,,147.5,3,0,0.0
D007544,high,7451.29,3,0,,74.2,2,0,0.0
D007545,low,3293.86,2,0,,72.6,6,0,0.0
D007546,low,2233.18,9,0,,25.5,5,1,0.0
D007547,low,2615.9,18,0,,47.6,5,1,0.0
D007548,high,17193.27,15,1,3.0,37.7,4,0,-0.053996
D007549,low,2423.03,1,0,,40.1,2,0,0.0
D007550,high,16775.93,3,0,,52.4,2,1,0.0
D007551,high,49407.77,4,0,,39.3,4,1,0.0
D007552,high,7606.95,21,1,9.0,33.0,3,0,-0.114706
D007553,high,8599.9,22,1,10.0,98.7,4,0,-0.052886
D007554,high,27868.37,21,1,9.0,45.2,2,0,-0.062332
D007555,low,3876.0,7,0,,27.8,5,1,0.0
D007556,low,1895.55,10,0,,31.8,1,0,0.0
D007557,high,46663.49,20,1,8.0,38.1,3,0,-0.078056
D007558,low,3293.92,0,0,,53.5,6,0,0.0
D007559,low,3219.13,20,0,,39.3,3,0,0.0
D007560,high,22028.07,2,0,,148.2,6,0,0.0
D007561,low,4300.74,17,0,,120.0,1,0,0.0
D007562,low,4826.18,12,0,,122.0,1,0,0.0
D007563,high,5375.72,18,1,6.0,59.6,2,0,-0.097
D007564,low,2243.87,19,0,,26.3,1,1,0.0
D007565,low,2278.39,22,0,,22.0,4,1,0.0
D007566,low,3291.76,10,0,,22.8,1,1,0.0
D007567,high,12175.96,1,0,,92.6,6,0,0.0
D007568,low,4953.51,8,0,,87.3,2,0,0.0
D007569,low,4149.83,5,0,,83.8,3,0,0.0
D007570,low,3473.75,9,0,,83.3,1,0,0.0
D007571,low,4211.58,14,0,,15.5,5,0,0.0
D007572,high,20433.63,6,0,,120.1,4,0,0.0
D007573,high,10340.8,15,1,3.0,58.3,4,1,-0.117891
D007574,high,5617.94,8,0,,107.9,4,0,0.0
D007575,high,17314.81,11,0,,13.4,3,0,0.0
D007576,high,21537.92,18,1,6.0,40.5,1,0,-0.054708
D007577,high,35118.95,19,1,7.0,69.6,1,0,-0.047363
D007578,low,3035.96,0,0,,70.5,3,0,0.0
D007579,low,3432.02,7,0,,12.0,1,0,0.0
D007580,low,711.99,21,0,,73.5,3,0,0.0
D007581,low,1888.0,18,0,,65.8,3,1,0.0
D007582,low,952.52,21,0,,12.9,1,0,0.0
D007583,low,4391.24,9,0,,152.1,1,0,0.0
D007584,high,7488.06,0,0,,49.1,4,0,0.0
D007585,high,5110.35,5,0,,14.1,2,0,0.0
D007586,high,7263.38,12,1,0.0,44.9,5,0,0.0
D007587,low,3726.98,23,0,,88.1,2,1,0.0
D007588,high,5078.14,0,0,,19.0,2,0,0.0
D007589,low,1452.8,16,0,,103.8,2,0,0.0
D007590,high,71991.96,0,0,,16.2,4,0,0.0
D007591,low,1279.74,17,0,,86.9,1,1,0.0
D007592,high,41842.34,7,0,,14.7,2,0,0.0
D007593,low,2215.26,13,0,,65.4,3,0,0.0
D007594,high,11384.46,3,0,,44.3,4,0,0.0
D007595,low,3976.85,4,0,,31.0,1,0,0.0
D007596,high,20405.24,17,1,5.0,60.5,3,0,-0.090105
D007597,high,8177.81,12,1,0.0,47.1,3,0,0.0
D007598,high,7181.37,1,0,,86.6,2,0,0.0
D007599,high,5890.74,4,0,,19.6,3,0,0.0
D007600,low,2235.68,19,0,,27.7,5,0,0.0
D007601,low,2451.66,6,0,,72.0,3,0,0.0
D007602,high,36761.67,6,0,,127.3,1,0,0.0
D007603,high,6752.82,16,1,4.0,65.1,1,0,-0.040461
D007604,high,5516.22,18,1,6.0,88.5,5,0,-0.06943
D007605,low,540.97,14,0,,153.1,3,0,0.0
D007606,high,13151.8,4,0,,129.8,3,0,0.0
D007607,high,5143.94,22,1,10.0,40.5,2,0,-0.063524
D007608,low,2630.15,22,0,,141.3,1,0,0.0
D007609,high,6140.79,22,1,10.0,61.5,2,0,-0.050705
D007610,high,11803.73,15,1,3.0,149.6,1,0,-0.045546
D007611,low,2588.52,22,0,,113.4,2,0,0.0
D007612,high,5963.89,20,1,8.0,23.5,1,0,-0.057654
D007613,high,10018.24,16,1,4.0,134.7,1,0,-0.033277
D007614,high,6424.49,0,0,,27.8,5,1,0.0
D007615,low,4474.34,23,0,,45.2,2,0,0.0
D007616,high,24341.04,5,0,,40.1,3,0,0.0
D007617,high,41726.24,3,0,,103.3,2,1,0.0
D007618,low,415.91,16,0,,36.9,3,1,0.0
D007619,low,506.48,10,0,,18.9,2,0,0.0
D007620,high,8115.5,16,1,4.0,47.0,1,0,-0.103095
D007621,high,23064.64,18,1,6.0,47.3,5,0,-0.08328
D007622,high,15201.22,21,1,9.0,43.0,5,0,-0.072268
D007623,high,23734.64,7,0,,52.1,2,0,0.0
D007624,high,14219.88,13,1,1.0,163.2,1,0,-0.01247
D007625,low,1183.85,0,0,,14.6,2,0,0.0
D007626,low,474.96,9,0,,42.9,1,0,0.0
D007627,high,6155.74,3,0,,46.3,1,0,0.0
D007628,low,3883.12,13,0,,81.4,2,0,0.0
D007629,low,2356.65,18,0,,25.3,1,0,0.0
D007630,high,11489.39,14,1,2.0,15.2,1,0,-0.080892
D007631,high,8074.85,22,1,10.0,72.9,3,0,-0.049609
D007632,high,10560.9,17,1,5.0,15.6,2,0,-0.057818
D007633,high,18182.91,3,0,,85.3,1,0,0.0
D007634,low,1854.12,15,0,,84.5,1,0,0.0
D007635,high,7270.11,17,1,5.0,42.0,4,0,-0.085957
D007636,high,7092.29,13,1,1.0,106.4,1,0,-0.015684
D007637,high,8114.48,22,1,10.0,32.7,1,0,-0.087788
D007638,high,33963.09,1,0,,39.8,4,0,0.0
D007639,high,11986.98,10,0,,64.3,2,0,0.0
D007640,low,1538.53,20,0,,25.8,4,0,0.0
D007641,low,1287.54,6,0,,47.9,2,0,0.0
D007642,low,2853.42,4,0,,45.6,1,1,0.0
D007643,high,18474.29,2,0,,54.1,2,0,0.0
D007644,low,3593.29,3,0,,107.9,1,0,0.0
D007645,high,5578.18,20,1,8.0,42.5,2,1,-0.086791
D007646,high,7839.21,3,0,,125.8,4,0,0.0
D007647,low,3533.8,23,0,,146.1,3,0,0.0
D007648,high,31747.61,3,0,,9.2,6,0,0.0
D007649,low,4519.51,2,0,,18.4,1,0,0.0
D007650,low,1087.84,23,0,,50.1,1,1,0.0
D007651,low,466.05,12,0,,59.6,2,0,0.0
D007652,low,1880.03,8,0,,23.3,4,1,0.0
D007653,low,2894.61,13,0,,62.2,3,1,0.0
D007654,high,5579.35,15,1,3.0,129.2,2,0,-0.037194
D007655,low,2555.99,0,0,,128.7,2,0,0.0
D007656,high,25450.62,12,1,0.0,71.3,5,0,0.0
D007657,low,1787.39,20,0,,49.9,3,0,0.0
D007658,low,4961.04,14,0,,85.0,2,0,0.0
D007659,high,7994.94,17,1,5.0,8.9,3,0,-0.066278
D007660,high,28776.89,23,1,11.0,197.1,1,0,-0.020361
D007661,low,2304.48,11,0,,41.4,1,0,0.0
D007662,low,2666.22,9,0,,109.7,2,0,0.0
D007663,low,859.79,11,0,,51.9,2,0,0.0
D007664,low,2753.11,16,0,,34.0,3,0,0.0
D007665,low,1721.13,9,0,,41.0,1,1,0.0
D007666,high,5857.32,18,1,6.0,171.1,2,0,-0.044057
D007667,high,16174.28,5,0,,17.5,2,0,0.0
D007668,high,99918.73,8,0,,100.2,4,1,0.0
D007669,low,957.09,3,0,,33.5,2,0,0.0
D007670,low,710.04,21,0,,25.6,3,1,0.0
D007671,low,3125.79,0,0,,71.4,6,0,0.0
D007672,high,5233.98,14,1,2.0,21.0,4,0,-0.038239
D007673,high,9874.15,18,1,6.0,77.0,2,0,-0.055381
D007674,low,3481.94,15,0,,83.8,5,1,0.0
D007675,high,5996.78,13,1,1.0,45.6,1,0,-0.022062
D007676,high,14776.86,4,0,,27.7,2,0,0.0
D007677,high,15370.31,21,1,9.0,94.3,6,0,-0.044531
D007678,high,8396.28,11,0,,142.3,5,0,0.0
D007679,low,271.04,22,0,,79.6,1,0,0.0
D007680,low,1702.4,10,0,,7.6,1,0,0.0
D007681,low,806.82,21,0,,40.5,2,0,0.0
D007682,high,14258.73,11,0,,7.3,1,0,0.0
D007683,low,516.75,8,0,,65.7,1,0,0.0
D007684,low,645.55,23,0,,9.6,2,1,0.0
D007685,low,3975.46,3,0,,42.9,3,0,0.0
D007686,high,7465.07,6,0,,46.7,2,1,0.0
D007687,high,6859.26,11,0,,52.3,2,0,0.0
D007688,high,15996.24,13,1,1.0,9.4,5,0,-0.026204
D007689,high,24425.44,19,1,7.0,36.6,4,0,-0.061884
D007690,high,6143.44,9,0,,31.0,1,0,0.0
D007691,high,10986.1,5,0,,48.3,2,0,0.0
D007692,low,3983.68,0,0,,48.6,1,0,0.0
D007693,high,9878.56,20,1,8.0,80.8,3,0,-0.040797
D007694,high,29746.34,3,0,,31.5,4,0,0.0
D007695,low,3570.13,20,0,,45.5,1,0,0.0
D007696,low,807.5,1,0,,90.7,3,0,0.0
D007697,high,12665.24,18,1,6.0,38.4,2,0,-0.072068
D007698,high,7823.82,9,0,,94.6,1,0,0.0
D007699,low,3740.83,2,0,,155.0,3,0,0.0
D007700,low,1594.69,16,0,,49.1,1,1,0.0
