account_id,value_group,account_value,engagement_score,dormancy_streak_months,flagged,product_count,tenure_months,balance,offer_type,treated,bad_outcome,true_effect_prob
M006762,high,14392.19,6.3,2,1,1,89.0,12514.94,cashback,1,1,-0.171276
M006763,low,3852.77,39.9,3,1,1,63.0,3350.23,sms,1,1,-0.084858
M006764,low,2038.87,59.8,4,1,1,50.5,1772.93,sms,1,0,-0.084922
M006765,low,292.47,30.8,0,0,1,53.7,254.32,sms,1,0,-0.05857
M006766,high,7184.05,33.2,3,1,4,31.7,4490.03,cashback,1,0,-0.185096
M006767,high,143590.43,37.0,3,1,6,64.9,75573.91,cashback,1,1,-0.176043
M006768,high,9396.08,59.4,2,0,4,22.5,5872.55,cashback,1,0,-0.086139
M006769,low,2555.78,57.9,1,0,1,78.8,2222.42,sms,1,0,-0.044286
M006770,high,20590.69,74.2,0,0,2,8.5,15839.0,none,0,1,0.0
M006771,low,1254.16,33.5,2,0,1,35.1,1090.57,none,0,1,0.0
M006772,high,11332.74,54.6,3,1,5,168.0,6475.85,cashback,1,0,-0.127935
M006773,high,15640.8,10.2,2,1,1,69.9,13600.7,cashback,1,1,-0.179864
M006774,low,887.98,10.0,2,1,2,25.9,683.07,sms,1,1,-0.084917
M006775,low,3490.1,73.2,2,0,1,22.8,3034.87,sms,1,0,-0.067407
M006776,low,1997.94,64.1,0,0,1,79.1,1737.34,sms,1,0,-0.038214
M006777,high,16344.55,22.4,1,1,4,137.2,10215.35,cashback,1,0,-0.145287
M006778,low,903.26,43.0,3,1,3,18.9,622.94,sms,1,1,-0.084595
M006779,low,853.59,63.7,3,1,2,129.2,656.6,sms,1,1,-0.085557
M006780,low,1765.13,57.4,3,1,2,31.7,1357.8,sms,1,0,-0.086833
M006781,low,3428.99,39.6,1,0,2,7.4,2637.68,sms,1,0,-0.049958
M006782,high,18614.2,70.2,1,0,5,119.3,10636.68,cashback,1,0,-0.054107
M006783,high,17266.52,50.3,1,0,2,35.0,13281.94,cashback,1,0,-0.087963
M006784,low,930.78,48.4,2,0,1,122.0,809.37,sms,1,0,-0.035161
M006785,low,1639.69,31.8,3,1,4,149.9,1024.81,none,0,0,0.0
M006786,high,6876.0,70.0,3,1,5,33.2,3929.14,cashback,1,0,-0.163423
M006787,high,7143.4,44.1,1,0,2,48.1,5494.92,none,0,1,0.0
M006788,low,1343.19,57.7,3,1,1,15.0,1167.99,sms,1,1,-0.063974
M006789,low,716.9,74.9,2,0,1,84.8,623.39,sms,1,0,-0.044936
M006790,low,1906.07,24.1,2,1,6,27.0,1003.19,sms,1,1,-0.086092
M006791,low,4005.88,50.7,3,1,2,118.5,3081.45,sms,1,1,-0.085042
M006792,high,39388.02,32.8,4,1,1,38.7,34250.45,cashback,1,0,-0.141773
M006793,low,1579.21,60.5,3,1,2,49.4,1214.78,sms,1,1,-0.078387
M006794,low,3087.94,25.0,2,1,5,151.2,1764.54,sms,1,0,-0.086766
M006795,high,12133.98,73.2,1,0,4,31.7,7583.73,cashback,1,0,-0.045883
M006796,high,21112.61,61.6,1,0,5,49.0,12064.35,none,0,0,0.0
M006797,high,31759.52,69.5,0,0,4,30.9,19849.7,cashback,1,0,-0.060713
M006798,high,6597.63,19.1,1,1,3,52.1,4550.09,cashback,1,1,-0.175303
M006799,low,786.95,34.9,1,0,1,17.3,684.31,sms,1,0,-0.06041
M006800,low,1566.73,41.0,2,0,1,81.9,1362.38,sms,1,0,-0.031216
M006801,low,1020.94,49.1,4,1,5,51.5,583.39,sms,1,0,-0.086993
M006802,high,5478.28,0.0,3,1,4,24.9,3423.92,cashback,1,0,-0.184249
M006803,low,2097.96,32.8,2,0,2,6.7,1613.82,sms,1,0,-0.041056
M006804,high,6999.17,39.7,3,1,5,244.6,3999.53,cashback,1,0,-0.160451
M006805,high,12054.07,39.2,0,0,4,64.2,7533.79,cashback,1,0,-0.041224
M006806,low,1116.21,39.6,2,0,4,92.2,697.63,sms,1,0,-0.041708
M006807,low,2747.46,42.6,2,0,1,44.5,2389.1,sms,1,1,-0.042494
M006808,low,925.45,42.1,1,0,5,84.4,528.83,sms,1,0,-0.032511
M006809,low,1105.04,29.3,2,0,4,264.6,690.65,none,0,0,0.0
M006810,high,4376.44,49.3,1,0,3,90.9,3018.23,cashback,1,0,-0.066892
M006811,low,3618.82,26.5,1,0,3,42.9,2495.74,sms,1,0,-0.057336
M006812,low,1116.17,79.4,4,1,2,23.3,858.59,sms,1,1,-0.084293
M006813,high,5557.44,53.7,3,1,2,55.3,4274.96,cashback,1,1,-0.174971
M006814,low,3227.13,62.6,2,0,2,11.7,2482.41,sms,1,0,-0.069155
M006815,low,1727.03,56.2,1,0,1,97.1,1501.76,sms,1,0,-0.035298
M006816,low,1124.22,78.1,1,0,4,17.1,702.64,sms,1,0,-0.037395
M006817,high,13152.73,77.0,0,0,6,22.4,6922.49,none,0,0,0.0
M006818,high,7533.87,38.1,2,0,2,61.9,5795.29,none,0,0,0.0
M006819,high,4902.49,64.6,2,0,3,18.5,3381.03,cashback,1,0,-0.072585
M006820,low,2055.04,35.0,3,1,2,61.6,1580.8,none,0,0,0.0
M006821,low,4096.55,100.0,1,0,2,30.2,3151.19,sms,1,0,-0.045797
M006822,low,3130.3,23.6,2,1,3,36.7,2158.83,sms,1,1,-0.085471
M006823,low,1293.55,70.9,3,1,1,188.2,1124.83,sms,1,1,-0.084003
M006824,low,655.24,50.1,0,0,2,25.6,504.03,sms,1,1,-0.05247
M006825,high,4740.11,41.7,2,0,5,29.6,2708.63,cashback,1,0,-0.105297
M006826,low,2044.11,18.7,2,1,3,91.1,1409.73,sms,1,1,-0.085532
M006827,low,3928.34,19.9,2,1,2,28.2,3021.8,sms,1,1,-0.085933
M006828,low,3050.38,73.1,0,0,5,24.9,1743.07,none,0,1,0.0
M006829,high,29128.41,29.6,1,0,2,62.9,22406.47,cashback,1,1,-0.047102
M006830,low,3112.39,76.9,1,0,3,205.6,2146.47,sms,1,0,-0.030565
M006831,high,27064.45,63.5,1,0,1,26.1,23534.3,cashback,1,0,-0.074409
M006832,low,442.71,36.9,1,0,2,170.5,340.55,sms,1,1,-0.038546
M006833,low,2650.41,88.4,2,0,4,43.3,1656.51,sms,1,0,-0.059415
M006834,high,7053.4,51.6,2,0,1,25.3,6133.39,cashback,1,0,-0.089223
M006835,low,3162.93,43.1,4,1,3,145.5,2181.33,sms,1,0,-0.086577
M006836,high,9047.58,1.6,1,1,4,32.0,5654.74,cashback,1,0,-0.182496
M006837,high,8473.99,47.6,0,0,3,139.7,5844.13,cashback,1,0,-0.082152
M006838,low,1005.0,18.2,2,1,1,128.5,873.91,sms,1,1,-0.066717
M006839,low,3433.42,58.7,3,1,4,62.2,2145.89,sms,1,0,-0.087118
M006840,high,32274.12,57.3,2,0,1,34.4,28064.45,cashback,1,0,-0.068251
M006841,low,2345.68,45.9,1,0,2,38.6,1804.37,sms,1,1,-0.047983
M006842,high,5552.07,19.4,1,1,3,138.3,3829.02,cashback,1,0,-0.174224
M006843,high,8862.72,68.7,3,1,3,11.1,6112.22,cashback,1,0,-0.178029
M006844,high,5950.87,37.5,0,0,3,37.4,4104.05,cashback,1,0,-0.06771
M006845,low,2311.78,72.9,2,0,4,61.8,1444.87,sms,1,0,-0.048905
M006846,high,8122.4,64.6,2,0,2,23.5,6248.0,cashback,1,1,-0.080096
M006847,low,1828.58,70.9,0,0,6,4.1,962.41,sms,1,0,-0.065952
M006848,low,1728.01,24.2,1,1,1,74.7,1502.62,sms,1,1,-0.087026
M006849,low,1780.61,45.1,1,0,3,32.2,1228.01,sms,1,0,-0.037077
M006850,low,3740.85,73.2,2,0,4,84.2,2338.03,sms,1,0,-0.020423
M006851,low,3283.5,58.5,2,0,1,7.5,2855.22,sms,1,0,-0.059874
M006852,low,3360.61,39.5,1,0,2,15.4,2585.08,sms,1,0,-0.064549
M006853,low,2472.17,42.5,1,0,1,34.4,2149.71,none,0,0,0.0
M006854,low,2244.94,41.0,0,0,4,42.7,1403.09,sms,1,0,-0.066338
M006855,low,870.73,9.5,1,1,3,3.3,600.5,sms,1,1,-0.083929
M006856,high,8405.25,68.8,1,0,2,48.7,6465.57,cashback,1,0,-0.094719
M006857,high,4585.3,53.4,2,0,2,46.5,3527.15,cashback,1,0,-0.077802
M006858,low,1204.84,41.3,0,0,5,52.0,688.48,sms,1,0,-0.038039
M006859,high,5427.28,53.7,0,0,2,30.0,4174.83,cashback,1,0,-0.102058
M006860,high,4334.53,74.3,1,0,2,32.0,3334.25,cashback,1,0,-0.050497
M006861,low,417.55,35.1,1,0,1,43.9,363.09,sms,1,0,-0.044836
M006862,low,2039.49,68.8,1,0,1,47.9,1773.47,sms,1,0,-0.054923
M006863,low,1230.11,98.8,0,0,2,32.9,946.24,sms,1,0,-0.045181
M006864,low,740.7,49.5,0,0,2,22.8,569.77,sms,1,0,-0.037838
M006865,low,2773.55,51.6,2,0,5,90.8,1584.88,none,0,0,0.0
M006866,low,4065.44,26.8,0,0,3,165.4,2803.75,sms,1,0,-0.023829
M006867,low,2789.85,23.2,3,1,3,61.6,1924.03,sms,1,1,-0.077668
M006868,high,8888.34,43.5,1,0,1,31.1,7728.99,none,0,1,0.0
M006869,high,4560.35,29.6,2,0,3,58.5,3145.07,cashback,1,0,-0.05607
M006870,high,5205.53,80.1,2,0,1,47.5,4526.55,cashback,1,0,-0.077317
M006871,high,16306.9,50.1,1,0,4,36.5,10191.81,cashback,1,0,-0.071852
M006872,low,626.88,36.0,1,0,1,47.9,545.11,sms,1,1,-0.065056
M006873,high,8871.5,42.4,2,0,1,99.8,7714.35,cashback,1,0,-0.068543
M006874,high,11583.52,0.0,1,1,1,21.7,10072.62,cashback,1,1,-0.179732
M006875,high,4275.12,10.4,0,0,1,9.2,3717.5,cashback,1,0,-0.085182
M006876,low,2819.14,36.9,1,0,4,65.1,1761.96,sms,1,0,-0.058792
M006877,high,18422.26,52.0,1,0,1,99.9,16019.36,cashback,1,0,-0.086188
M006878,high,5287.42,27.2,2,0,1,57.3,4597.75,cashback,1,0,-0.057768
M006879,high,10400.82,59.4,0,0,2,157.9,8000.63,cashback,1,0,-0.062474
M006880,low,2649.12,34.8,2,0,1,106.0,2303.58,sms,1,0,-0.057317
M006881,low,1930.91,69.5,4,1,3,4.9,1331.66,sms,1,1,-0.086672
M006882,high,14272.12,13.4,0,0,1,52.2,12410.54,cashback,1,0,-0.085421
M006883,low,3397.74,0.0,1,1,2,10.9,2613.64,sms,1,0,-0.083619
M006884,low,3934.26,72.8,2,0,2,49.8,3026.35,none,0,1,0.0
M006885,high,4972.69,44.5,4,1,1,34.6,4324.08,cashback,1,0,-0.177793
M006886,low,2050.49,66.3,4,1,3,63.1,1414.13,none,0,0,0.0
M006887,low,2164.08,15.1,1,1,5,32.2,1236.62,sms,1,0,-0.085672
M006888,low,3221.27,62.3,0,0,1,68.7,2801.1,sms,1,1,-0.056348
M006889,low,1434.94,7.9,1,1,2,23.2,1103.8,sms,1,0,-0.075614
M006890,low,3742.13,52.1,2,0,3,55.2,2580.78,sms,1,0,-0.051564
M006891,low,3416.25,35.6,1,0,2,100.1,2627.88,sms,1,0,-0.047787
M006892,high,6372.54,49.4,4,1,4,114.9,3982.84,cashback,1,0,-0.181675
M006893,low,1718.73,24.7,0,0,5,44.8,982.13,sms,1,0,-0.064359
M006894,low,1806.69,79.7,1,0,4,40.0,1129.18,sms,1,1,-0.056866
M006895,low,936.82,59.7,1,0,3,220.3,646.08,sms,1,0,-0.040286
M006896,low,1195.35,61.1,1,0,1,49.6,1039.44,sms,1,0,-0.036968
M006897,high,10663.9,81.9,1,0,2,15.0,8203.0,cashback,1,0,-0.060584
M006898,low,3177.29,59.7,0,0,1,59.0,2762.86,none,0,0,0.0
M006899,low,2308.32,41.6,1,0,1,45.5,2007.24,none,0,0,0.0
M006900,low,936.63,53.5,1,0,1,49.3,814.46,sms,1,0,-0.055126
M006901,high,8803.2,40.8,2,0,3,116.1,6071.17,cashback,1,0,-0.087525
M006902,high,6228.72,39.2,0,0,4,61.0,3892.95,cashback,1,0,-0.059185
M006903,low,1299.64,63.5,3,1,2,48.3,999.72,sms,1,1,-0.085343
M006904,high,6074.09,44.8,3,1,2,37.3,4672.38,cashback,1,1,-0.160066
M006905,high,4355.63,55.1,1,0,3,75.1,3003.88,cashback,1,0,-0.066449
M006906,high,8792.38,26.7,3,1,1,142.1,7645.55,cashback,1,0,-0.176534
M006907,high,6044.82,18.9,3,1,1,27.7,5256.37,cashback,1,1,-0.166069
M006908,high,8811.4,71.9,0,0,2,59.8,6778.0,cashback,1,0,-0.084012
M006909,high,86238.33,40.1,1,0,1,62.1,74989.85,cashback,1,0,-0.116849
M006910,high,21216.93,50.6,1,0,5,73.8,12123.96,cashback,1,0,-0.072681
M006911,high,8002.77,35.1,2,0,3,69.0,5519.15,cashback,1,0,-0.065812
M006912,high,32362.48,25.5,2,0,3,41.5,22318.95,cashback,1,0,-0.085747
M006913,high,8860.04,20.0,2,1,2,51.7,6815.42,none,0,0,0.0
M006914,low,3878.15,57.3,4,1,1,2.2,3372.3,sms,1,1,-0.075161
M006915,low,589.92,52.0,3,1,3,85.4,406.84,sms,1,1,-0.083318
M006916,high,20214.03,44.4,3,1,2,95.1,15549.25,cashback,1,0,-0.184353
M006917,high,11062.59,70.8,1,0,4,31.8,6914.12,cashback,1,0,-0.045487
M006918,low,689.58,54.7,2,0,5,28.0,394.05,sms,1,1,-0.054019
M006919,high,12300.72,80.6,0,0,3,54.6,8483.26,cashback,1,0,-0.047163
M006920,high,31454.01,48.7,2,0,3,4.2,21692.42,cashback,1,0,-0.107243
M006921,high,6463.38,1.5,2,1,1,82.0,5620.33,cashback,1,1,-0.155261
M006922,high,7707.68,16.4,1,1,2,34.0,5928.99,cashback,1,1,-0.172311
M006923,low,1172.04,40.4,4,1,1,56.6,1019.16,sms,1,0,-0.078897
M006924,low,2721.33,57.8,2,0,1,41.7,2366.37,sms,1,0,-0.062476
M006925,high,4272.75,47.0,0,0,2,52.5,3286.73,cashback,1,0,-0.067048
M006926,high,23054.63,38.2,5,1,2,36.2,17734.33,none,0,1,0.0
M006927,high,8469.3,49.5,0,0,1,56.3,7364.61,cashback,1,0,-0.114123
M006928,low,3190.88,34.7,2,0,4,55.1,1994.3,sms,1,0,-0.048108
M006929,low,1950.35,70.5,1,0,3,58.7,1345.07,sms,1,0,-0.04684
M006930,low,767.28,54.6,0,0,2,71.1,590.21,sms,1,0,-0.039641
M006931,high,7160.67,25.9,0,0,1,105.9,6226.67,cashback,1,0,-0.058471
M006932,low,3314.7,34.0,2,0,4,17.2,2071.69,sms,1,0,-0.061776
M006933,high,10681.57,34.5,2,0,3,7.7,7366.6,cashback,1,1,-0.06371
M006934,low,665.89,33.9,1,0,1,149.5,579.04,sms,1,0,-0.030377
M006935,high,9628.91,24.1,2,1,3,77.0,6640.63,cashback,1,0,-0.16724
M006936,high,5867.74,79.7,0,0,3,87.6,4046.72,cashback,1,0,-0.055467
M006937,low,3868.49,36.6,3,1,2,6.7,2975.76,none,0,1,0.0
M006938,low,3192.26,15.2,1,1,2,33.5,2455.59,sms,1,1,-0.081341
M006939,high,7379.8,52.0,4,1,2,27.9,5676.77,cashback,1,1,-0.184039
M006940,low,2760.94,37.3,1,0,1,34.6,2400.82,sms,1,0,-0.050197
M006941,low,3533.79,20.8,1,1,2,69.8,2718.3,none,0,1,0.0
M006942,high,36177.16,66.1,2,0,2,46.4,27828.59,cashback,1,0,-0.123358
M006943,low,1808.2,41.8,1,0,1,71.8,1572.35,sms,1,1,-0.043535
M006944,high,16933.33,81.2,2,0,4,36.5,10583.33,cashback,1,0,-0.069683
M006945,low,888.2,45.7,1,0,1,173.2,772.35,sms,1,0,-0.036085
M006946,low,2407.92,73.6,0,0,1,38.5,2093.85,sms,1,0,-0.046041
M006947,low,1620.49,32.5,2,0,2,95.4,1246.53,sms,1,1,-0.059671
M006948,low,1988.01,41.7,3,1,5,51.5,1136.01,sms,1,0,-0.076168
M006949,low,3990.53,59.5,5,1,2,59.0,3069.64,sms,1,1,-0.082613
M006950,high,12090.66,28.0,5,1,2,57.1,9300.51,cashback,1,0,-0.176036
M006951,high,8871.61,38.9,1,0,1,81.6,7714.45,cashback,1,0,-0.104879
M006952,high,19171.4,58.7,2,0,4,60.8,11982.13,cashback,1,0,-0.107558
M006953,low,2345.13,56.4,1,0,2,37.5,1803.95,sms,1,0,-0.043042
M006954,low,1235.54,30.6,1,0,1,48.9,1074.38,sms,1,0,-0.048648
M006955,high,10950.9,47.6,3,1,1,47.6,9522.52,cashback,1,0,-0.149859
M006956,high,40158.75,23.6,0,0,4,104.9,25099.22,cashback,1,0,-0.032969
M006957,high,4678.61,80.7,1,0,1,55.6,4068.36,cashback,1,0,-0.082545
M006958,low,2602.58,41.4,1,0,3,23.8,1794.88,sms,1,0,-0.036866
M006959,low,3543.51,59.1,1,0,5,45.9,2024.86,sms,1,1,-0.052371
M006960,low,2430.11,26.2,1,0,2,146.3,1869.32,sms,1,0,-0.037885
M006961,low,4102.46,26.6,0,0,2,31.5,3155.74,sms,1,0,-0.035217
M006962,low,3111.93,52.9,1,0,2,23.3,2393.79,sms,1,0,-0.06016
M006963,high,5869.68,84.2,0,0,1,66.4,5104.07,cashback,1,0,-0.047424
M006964,high,8437.52,64.5,1,0,1,173.9,7336.98,cashback,1,0,-0.059271
M006965,high,8073.43,60.3,0,0,2,4.1,6210.33,cashback,1,1,-0.12999
M006966,low,2258.23,43.2,2,0,5,27.4,1290.42,none,0,1,0.0
M006967,high,12068.84,49.0,2,0,2,92.6,9283.72,cashback,1,0,-0.07346
M006968,low,2184.77,39.8,1,0,6,39.1,1149.88,none,0,0,0.0
M006969,high,12584.03,7.6,1,1,1,51.9,10942.63,cashback,1,1,-0.18005
M006970,high,15311.14,66.4,0,0,2,70.2,11777.8,none,0,0,0.0
M006971,low,1368.55,36.8,3,1,1,20.5,1190.04,sms,1,0,-0.079292
M006972,high,40058.83,49.4,5,1,3,49.6,27626.78,cashback,1,1,-0.185242
M006973,high,10949.96,22.2,2,1,3,32.9,7551.7,cashback,1,1,-0.185123
M006974,low,3061.0,44.6,1,0,1,102.2,2661.74,none,0,0,0.0
M006975,high,24406.95,67.3,0,0,1,15.2,21223.43,cashback,1,0,-0.0878
M006976,low,3439.1,63.9,2,0,2,126.7,2645.46,sms,1,0,-0.036457
M006977,low,1782.0,59.5,0,0,5,76.5,1018.28,none,0,1,0.0
M006978,low,2375.94,50.2,0,0,1,121.4,2066.04,sms,1,0,-0.032804
M006979,high,6620.35,51.9,3,1,1,91.8,5756.83,cashback,1,1,-0.18532
M006980,low,3750.19,35.5,3,1,3,50.5,2586.34,sms,1,0,-0.073652
M006981,high,16061.11,55.9,3,1,2,169.0,12354.7,cashback,1,1,-0.151962
M006982,high,21391.3,45.8,5,1,1,47.6,18601.13,cashback,1,0,-0.167072
M006983,low,3217.59,28.2,0,0,1,45.6,2797.91,sms,1,0,-0.049824
M006984,low,1833.31,91.7,2,0,3,59.3,1264.35,sms,1,0,-0.048025
M006985,high,11682.54,38.5,3,1,4,79.2,7301.59,cashback,1,0,-0.176128
M006986,low,543.24,69.1,3,1,3,34.6,374.65,sms,1,0,-0.087218
M006987,high,4363.42,72.1,1,0,3,80.1,3009.26,none,0,0,0.0
M006988,high,5638.32,34.0,0,0,5,14.0,3221.9,cashback,1,0,-0.051398
M006989,high,4157.4,34.4,0,0,3,41.1,2867.17,cashback,1,0,-0.070225
M006990,high,8162.72,52.3,0,0,2,57.4,6279.02,cashback,1,0,-0.067931
M006991,high,6123.97,41.4,2,0,1,59.7,5325.19,cashback,1,0,-0.05635
M006992,low,3998.05,37.6,0,0,1,34.2,3476.57,sms,1,0,-0.05502
M006993,low,1638.61,39.7,0,0,4,96.6,1024.13,sms,1,0,-0.029318
M006994,low,1200.28,28.8,1,0,3,52.2,827.78,none,0,0,0.0
M006995,low,3003.71,37.0,4,1,2,74.2,2310.55,none,0,0,0.0
M006996,high,6210.25,19.8,1,1,5,45.1,3548.72,cashback,1,0,-0.164368
M006997,high,7765.66,38.8,1,0,3,49.2,5355.63,cashback,1,0,-0.090606
M006998,low,2685.99,13.2,4,1,2,36.5,2066.14,sms,1,0,-0.085972
M006999,high,7503.4,31.1,4,1,2,21.9,5771.84,cashback,1,0,-0.179852
M007000,high,12332.77,62.1,2,0,1,26.6,10724.15,cashback,1,0,-0.082929
M007001,high,51634.1,48.0,1,0,1,15.5,44899.22,cashback,1,0,-0.085317
M007002,low,1250.4,60.6,1,0,2,8.6,961.85,sms,1,0,-0.047729
M007003,low,326.51,38.1,3,1,3,18.3,225.18,sms,1,1,-0.085449
M007004,high,14435.6,71.0,3,1,3,24.6,9955.59,cashback,1,0,-0.185091
M007005,low,3372.95,41.4,2,0,2,61.0,2594.58,sms,1,0,-0.055278
M007006,low,3440.28,20.7,1,1,4,31.5,2150.18,sms,1,1,-0.083268
M007007,high,4414.77,58.5,2,0,1,65.9,3838.93,cashback,1,0,-0.070517
M007008,high,9026.57,44.2,0,0,3,54.5,6225.22,cashback,1,0,-0.063336
M007009,high,8457.62,8.0,3,1,2,35.6,6505.86,cashback,1,1,-0.185296
M007010,high,12207.87,87.4,0,0,4,5.4,7629.92,cashback,1,0,-0.08339
M007011,low,532.77,32.5,2,0,2,63.2,409.83,sms,1,0,-0.048674
M007012,low,4073.49,66.3,0,0,1,144.1,3542.17,sms,1,0,-0.018545
M007013,low,2413.69,33.9,1,0,1,96.3,2098.86,sms,1,0,-0.053619
M007014,low,720.39,77.4,2,0,2,75.1,554.14,sms,1,0,-0.031406
M007015,high,7632.5,34.2,1,0,5,55.2,4361.43,cashback,1,0,-0.061499
M007016,high,12708.44,13.7,0,0,2,125.4,9775.73,cashback,1,0,-0.064382
M007017,high,15335.09,85.4,2,0,6,9.6,8071.1,cashback,1,0,-0.07094
M007018,low,4009.33,58.1,1,0,1,22.2,3486.37,sms,1,0,-0.036925
M007019,low,2796.07,62.8,1,0,5,77.2,1597.76,sms,1,0,-0.040593
M007020,high,5156.0,12.9,0,0,1,77.4,4483.48,cashback,1,0,-0.090704
M007021,low,2705.18,79.3,0,0,1,33.1,2352.33,sms,1,0,-0.028499
M007022,low,1677.3,59.0,2,0,3,44.9,1156.76,sms,1,0,-0.071018
M007023,low,1204.43,72.9,1,0,1,190.9,1047.33,sms,1,0,-0.044312
M007024,high,13104.3,31.3,1,0,1,84.7,11395.04,cashback,1,0,-0.064477
M007025,low,3310.83,52.1,2,0,1,56.5,2878.98,sms,1,0,-0.062393
M007026,high,11281.04,56.6,3,1,3,101.3,7780.03,cashback,1,0,-0.184475
M007027,high,5969.18,38.4,1,0,3,19.5,4116.67,cashback,1,0,-0.106701
M007028,low,3762.2,30.1,2,0,3,47.4,2594.62,sms,1,0,-0.054998
M007029,high,23006.9,29.9,2,0,3,114.1,15866.83,cashback,1,0,-0.070411
M007030,high,7416.56,46.6,0,0,1,58.5,6449.18,none,0,1,0.0
M007031,high,4867.37,34.5,0,0,4,73.9,3042.11,cashback,1,0,-0.068378
M007032,high,6463.21,69.7,0,0,4,58.2,4039.5,cashback,1,0,-0.074745
M007033,high,4262.88,62.2,4,1,4,39.3,2664.3,cashback,1,0,-0.18353
M007034,low,1635.14,19.8,0,0,1,160.1,1421.86,sms,1,1,-0.035322
M007035,high,35902.99,39.5,1,0,3,47.1,24760.68,cashback,1,0,-0.074727
M007036,high,6874.62,76.5,2,0,1,88.4,5977.93,none,0,0,0.0
M007037,low,2252.33,59.8,1,0,2,148.1,1732.56,sms,1,0,-0.047355
M007038,low,3793.62,46.8,1,0,1,175.0,3298.8,none,0,0,0.0
M007039,low,3523.84,6.1,1,1,3,88.8,2430.24,sms,1,0,-0.080136
M007040,low,807.01,86.8,0,0,2,52.7,620.77,none,0,0,0.0
M007041,low,3406.06,67.1,1,0,3,33.6,2349.01,sms,1,0,-0.042696
M007042,high,16071.09,63.3,2,0,5,47.2,9183.48,cashback,1,0,-0.054292
M007043,high,5202.76,54.7,2,0,2,30.7,4002.12,cashback,1,0,-0.060049
M007044,low,2924.95,46.1,3,1,5,46.3,1671.4,sms,1,0,-0.086373
M007045,low,2107.08,28.7,5,1,2,124.0,1620.83,none,0,0,0.0
M007046,low,1622.07,37.5,2,0,2,56.8,1247.75,sms,1,0,-0.059827
M007047,high,25573.99,5.5,2,1,4,110.6,15983.74,cashback,1,0,-0.143939
M007048,low,3089.47,6.4,2,1,3,21.6,2130.67,sms,1,0,-0.082374
M007049,low,1932.09,36.9,0,0,1,48.6,1680.08,sms,1,1,-0.060943
M007050,low,314.45,41.3,1,0,1,29.0,273.43,sms,1,0,-0.080619
M007051,high,13485.49,35.7,1,0,1,20.2,11726.51,cashback,1,0,-0.097604
M007052,high,62863.12,57.4,1,0,1,41.4,54663.58,cashback,1,0,-0.050068
M007053,low,2339.39,40.5,1,0,2,11.6,1799.53,sms,1,0,-0.050966
M007054,high,5026.3,24.2,5,1,5,64.5,2872.17,cashback,1,1,-0.153055
M007055,low,446.17,73.7,0,0,1,42.3,387.98,sms,1,1,-0.044193
M007056,high,4114.3,69.2,1,0,5,30.6,2351.03,none,0,0,0.0
M007057,low,3054.72,54.8,2,0,2,28.3,2349.78,sms,1,0,-0.04868
M007058,high,5908.87,84.0,0,0,4,33.2,3693.04,cashback,1,0,-0.07243
M007059,low,984.73,52.6,0,0,3,66.6,679.12,sms,1,0,-0.029504
M007060,high,10277.69,43.3,1,0,2,125.4,7905.92,cashback,1,0,-0.033081
M007061,high,8348.16,81.0,0,0,1,65.9,7259.27,cashback,1,0,-0.098114
M007062,low,1844.99,53.0,0,0,2,50.6,1419.22,sms,1,0,-0.056991
M007063,low,1424.97,28.6,2,0,3,40.1,982.74,none,0,0,0.0
M007064,high,9348.15,10.5,5,1,4,119.0,5842.59,cashback,1,0,-0.183462
M007065,low,2116.56,74.4,1,0,1,122.0,1840.49,sms,1,0,-0.034097
M007066,low,1457.51,88.5,2,0,2,63.0,1121.16,sms,1,0,-0.051501
M007067,high,7799.92,11.0,2,1,2,76.4,5999.94,cashback,1,0,-0.184241
M007068,low,3476.24,37.6,1,0,3,91.0,2397.41,sms,1,0,-0.036548
M007069,low,1842.14,56.5,3,1,1,57.7,1601.86,sms,1,0,-0.079365
M007070,low,1771.14,18.4,1,1,5,64.1,1012.08,sms,1,0,-0.082245
M007071,low,1609.34,34.0,0,0,1,129.7,1399.43,sms,1,0,-0.040389
M007072,low,453.14,49.1,1,0,5,2.1,258.94,sms,1,0,-0.050286
M007073,low,584.34,57.8,1,0,5,31.5,333.91,sms,1,1,-0.029947
M007074,high,4455.41,38.6,2,0,1,129.3,3874.27,cashback,1,0,-0.073765
M007075,high,5801.4,39.0,0,0,1,20.5,5044.7,cashback,1,0,-0.074517
M007076,high,7163.54,35.5,1,0,4,36.9,4477.21,cashback,1,1,-0.072219
M007077,high,16557.92,60.4,0,0,6,125.5,8714.7,cashback,1,0,-0.053996
M007078,high,14021.36,58.8,1,0,1,38.6,12192.48,cashback,1,0,-0.052034
M007079,low,3909.56,58.5,1,0,3,42.5,2696.25,sms,1,0,-0.039957
M007080,low,3255.7,24.9,0,0,2,89.0,2504.38,sms,1,0,-0.044126
M007081,high,16550.52,57.4,2,0,2,92.0,12731.17,cashback,1,1,-0.054358
M007082,low,1395.59,38.0,0,0,1,81.9,1213.56,sms,1,0,-0.072663
M007083,low,1837.65,15.8,4,1,1,91.8,1597.96,sms,1,1,-0.083778
M007084,high,12611.56,79.3,1,0,1,108.9,10966.58,cashback,1,0,-0.067968
M007085,high,8787.3,50.3,1,0,4,65.4,5492.06,cashback,1,0,-0.063155
M007086,low,614.79,61.8,3,1,1,26.6,534.6,sms,1,1,-0.063426
