account_id,withdrawal_pct,treated_rm_contact,tenure_months,product_count,balance,account_value,churn_within_60d
W009519,31.09,1,130.3,1,4542.33,5223.68,0
W009520,0.0,0,19.3,1,26455.59,30423.93,1
W009521,27.04,0,49.7,1,2952.2,3395.02,0
W009522,0.0,0,36.5,4,6405.71,10249.13,0
W009523,40.22,1,23.5,3,12307.13,17845.33,0
W009524,16.94,0,44.9,2,2785.95,3621.74,1
W009525,26.9,0,49.0,6,5823.18,11064.04,0
W009526,33.72,1,35.0,3,7191.01,10426.96,0
W009527,58.23,1,141.9,4,4988.86,7982.18,0
W009528,35.9,1,57.1,1,5520.99,6349.14,0
W009529,42.03,1,117.7,5,5916.04,10353.08,0
W009530,22.4,0,66.0,1,59403.04,68313.5,0
W009531,6.61,0,24.8,1,11919.8,13707.77,0
W009532,10.16,0,19.5,2,3644.58,4737.96,0
W009533,25.99,0,37.9,3,3211.95,4657.33,1
W009534,37.63,1,135.0,2,13253.39,17229.41,0
W009535,30.74,1,29.1,2,12457.95,16195.33,0
W009536,29.09,0,85.3,3,1922.28,2787.31,0
W009537,40.26,1,85.3,4,9214.42,14743.08,0
W009538,18.72,0,46.7,5,763.72,1336.51,0
W009539,42.81,1,17.4,2,3196.05,4154.87,0
W009540,68.68,1,76.1,1,9757.51,11221.14,0
W009541,34.72,1,86.9,4,15861.67,25378.67,1
W009542,5.17,0,18.1,4,4863.38,7781.41,0
W009543,0.0,0,74.8,1,3748.76,4311.08,0
W009544,28.06,0,28.6,1,5302.02,6097.33,0
W009545,51.35,1,137.0,5,7318.76,12807.83,1
W009546,32.79,1,44.6,1,3455.52,3973.85,0
W009547,15.96,0,109.3,5,10871.21,19024.61,0
W009548,24.68,0,51.6,3,20280.94,29407.37,1
W009549,26.55,0,32.6,1,17834.98,20510.22,0
W009550,20.64,0,11.7,2,28992.55,37690.32,0
W009551,12.4,0,17.3,1,4468.14,5138.36,0
W009552,18.77,0,55.0,5,18026.88,31547.05,1
W009553,30.15,1,27.3,3,7899.65,11454.49,1
W009554,12.09,0,52.8,2,51399.65,66819.54,1
W009555,0.0,0,54.2,4,9846.78,15754.84,0
W009556,54.14,1,76.8,2,8208.95,10671.63,0
W009557,8.13,0,132.0,3,26488.72,38408.65,0
W009558,60.17,1,6.6,3,8134.2,11794.59,1
W009559,37.02,1,34.8,2,4776.53,6209.48,0
W009560,26.52,0,66.2,5,25975.44,45457.03,0
W009561,25.71,0,13.8,1,5201.23,5981.41,1
W009562,21.55,0,54.2,2,3067.55,3987.81,0
W009563,33.42,1,29.7,3,15274.15,22147.52,0
W009564,17.72,0,13.4,3,5889.54,8539.84,1
W009565,8.55,0,53.4,2,11740.86,15263.12,0
W009566,39.43,1,56.3,6,1501.59,2853.02,0
W009567,60.79,1,31.1,2,10940.58,14222.76,0
W009568,0.0,0,36.1,2,3022.94,3929.82,0
W009569,51.45,1,35.1,4,3179.79,5087.66,0
W009570,28.55,0,82.5,5,2848.32,4984.57,0
W009571,42.68,1,40.6,2,111467.65,144907.94,0
W009572,37.75,1,35.5,1,11386.49,13094.47,0
W009573,1.35,0,39.2,1,1398.25,1607.98,0
W009574,3.58,0,55.7,1,33670.3,38720.85,0
W009575,47.1,1,130.3,2,7803.06,10143.97,0
W009576,39.26,1,25.2,2,20998.06,27297.47,0
W009577,23.05,0,46.1,3,19981.27,28972.85,0
W009578,24.94,0,141.4,3,8777.2,12726.94,0
W009579,49.31,1,68.3,4,2422.71,3876.33,0
W009580,41.21,1,125.7,2,8634.68,11225.09,0
W009581,26.96,0,45.0,2,4127.02,5365.13,0
W009582,43.3,1,75.7,2,4514.02,5868.22,0
W009583,23.76,0,43.9,3,51132.94,74142.76,0
W009584,29.54,0,79.5,1,7305.82,8401.69,0
W009585,24.29,0,44.1,2,8924.5,11601.85,0
W009586,36.31,1,71.6,2,7508.44,9760.97,0
W009587,53.85,1,55.9,3,31558.53,45759.86,0
W009588,36.94,1,103.5,6,19347.8,36760.83,0
W009589,48.93,1,85.6,1,3340.23,3841.26,0
W009590,22.27,0,61.2,2,18226.47,23694.41,0
W009591,43.87,1,26.7,1,3831.6,4406.34,0
W009592,32.43,1,61.9,1,5371.93,6177.71,0
W009593,26.98,0,72.7,5,9641.83,16873.2,0
W009594,44.26,1,10.6,2,7530.03,9789.04,0
W009595,17.53,0,51.8,1,2272.18,2613.01,0
W009596,28.63,0,37.2,4,1340.88,2145.4,1
W009597,17.92,0,43.2,6,33061.84,62817.5,0
W009598,23.24,0,106.8,3,7854.91,11389.61,0
W009599,42.03,1,69.6,4,7040.45,11264.71,0
W009600,34.64,1,88.8,2,7372.5,9584.25,0
W009601,30.97,1,87.6,2,68972.24,89663.91,0
W009602,59.33,1,64.5,2,2837.7,3689.01,1
W009603,68.04,1,17.9,1,3092.2,3556.03,0
W009604,16.16,0,26.5,2,7509.72,9762.64,0
W009605,60.69,1,60.0,3,6528.0,9465.6,0
W009606,40.31,1,48.6,5,21677.07,37934.87,0
W009607,36.26,1,67.9,2,2559.67,3327.57,0
W009608,34.81,1,22.4,2,10932.96,14212.85,1
W009609,31.1,1,135.3,3,6215.69,9012.75,0
W009610,1.46,0,27.0,1,6177.89,7104.57,0
W009611,20.41,0,68.0,2,1192.24,1549.91,0
W009612,24.12,0,104.5,1,2923.73,3362.29,1
W009613,40.95,1,3.6,5,11815.21,20676.62,0
W009614,33.17,1,31.7,3,7703.45,11170.01,0
W009615,57.05,1,59.9,4,966.85,1546.95,0
W009616,23.21,0,30.5,2,1850.01,2405.02,0
W009617,23.83,0,92.3,2,11414.84,14839.29,0
W009618,18.15,0,69.9,4,2626.96,4203.14,0
W009619,50.36,1,22.7,2,14318.68,18614.28,1
W009620,18.37,0,37.5,4,39218.53,62749.64,0
W009621,52.29,1,79.6,4,1943.28,3109.25,0
W009622,30.09,1,40.7,1,2117.46,2435.08,0
W009623,55.55,1,83.7,1,5922.74,6811.15,0
W009624,21.39,0,116.1,1,7837.45,9013.07,0
W009625,17.28,0,26.2,2,28731.67,37351.18,0
W009626,18.49,0,30.3,4,3940.14,6304.22,0
W009627,19.74,0,52.8,1,3583.72,4121.27,0
W009628,36.65,1,42.8,2,6216.35,8081.26,0
W009629,2.24,0,40.7,3,8965.04,12999.31,0
W009630,30.42,1,97.1,4,24205.27,38728.43,0
W009631,27.0,0,14.4,4,46239.44,73983.1,1
W009632,42.02,1,15.5,2,16450.54,21385.7,1
W009633,7.38,0,32.5,2,9608.01,12490.41,0
W009634,11.18,0,40.4,3,25917.88,37580.92,0
W009635,50.54,1,36.9,3,7933.18,11503.11,0
W009636,36.72,1,58.9,4,1348.04,2156.86,0
W009637,77.79,1,80.2,5,16931.23,29629.65,0
W009638,2.35,0,49.6,1,11724.8,13483.52,0
W009639,33.54,1,95.8,2,866.73,1126.75,0
W009640,37.3,1,99.8,4,7017.67,11228.27,0
W009641,41.37,1,9.1,2,30436.33,39567.22,0
W009642,15.23,0,54.5,1,26783.28,30800.77,0
W009643,21.34,0,19.1,4,1747.29,2795.67,0
W009644,31.61,1,47.1,6,7420.82,14099.55,0
W009645,4.45,0,34.3,1,6947.31,7989.41,1
W009646,47.09,1,32.0,1,12352.37,14205.23,0
W009647,28.07,0,60.8,5,6088.06,10654.11,0
W009648,20.72,0,114.1,1,11703.0,13458.45,0
W009649,47.68,1,34.5,3,9178.33,13308.58,0
W009650,57.21,1,97.0,2,4566.6,5936.58,0
W009651,22.94,0,58.9,3,16575.32,24034.21,0
W009652,31.41,1,55.4,3,38619.11,55997.71,0
W009653,2.71,0,61.9,2,26844.39,34897.71,0
W009654,8.15,0,13.8,3,5899.03,8553.59,0
W009655,45.89,1,49.5,4,3128.33,5005.32,0
W009656,34.08,1,31.7,3,12178.06,17658.18,0
W009657,0.0,0,105.3,1,10902.61,12538.0,0
W009658,24.02,0,73.5,1,4116.65,4734.15,0
W009659,30.72,1,56.1,2,20323.63,26420.72,0
W009660,33.7,1,59.1,4,12151.89,19443.02,0
W009661,50.97,1,9.3,2,3143.43,4086.45,0
W009662,40.49,1,71.2,2,4830.61,6279.8,0
W009663,55.81,1,28.8,4,9644.25,15430.8,0
W009664,32.37,1,144.6,1,18505.26,21281.04,0
W009665,18.98,0,22.2,1,4170.27,4795.82,0
W009666,24.96,0,55.1,2,27040.09,35152.12,0
W009667,16.73,0,37.9,2,62249.01,80923.71,0
W009668,53.93,1,23.5,2,5253.71,6829.83,0
W009669,34.27,1,6.0,2,11897.55,15466.82,0
W009670,48.61,1,63.6,1,6552.21,7535.04,0
W009671,37.56,1,57.9,2,27726.65,36044.64,0
W009672,45.09,1,100.0,4,16470.0,26351.99,0
W009673,19.92,0,27.8,2,2665.51,3465.17,0
W009674,44.37,1,45.5,2,2305.63,2997.32,0
W009675,51.68,1,30.9,1,6543.07,7524.53,0
W009676,0.0,0,142.9,1,10689.55,12292.98,0
W009677,41.47,1,92.1,2,17570.97,22842.26,0
W009678,66.01,1,75.9,3,12545.71,18191.27,0
W009679,49.01,1,19.5,3,7255.27,10520.15,0
W009680,29.72,0,3.1,6,12148.26,23081.7,1
W009681,31.34,1,141.2,3,7234.53,10490.06,0
W009682,17.71,0,2.3,6,14398.88,27357.87,0
W009683,29.42,0,21.3,2,1140.63,1482.82,0
W009684,47.52,1,4.9,3,12134.19,17594.57,0
W009685,22.71,0,33.6,2,21108.14,27440.59,0
W009686,12.54,0,50.7,2,2403.3,3124.3,0
W009687,50.09,1,12.9,1,13300.07,15295.08,0
W009688,18.61,0,15.9,4,7255.84,11609.34,0
W009689,0.0,0,49.9,5,14017.76,24531.08,1
W009690,0.0,0,111.3,3,13072.0,18954.4,0
W009691,48.76,1,41.5,3,15445.08,22395.37,0
W009692,34.3,1,110.8,1,7677.95,8829.64,0
W009693,20.98,0,160.3,4,6193.76,9910.02,0
W009694,28.02,0,13.4,2,9102.15,11832.79,0
W009695,34.2,1,102.7,5,39048.02,68334.03,0
W009696,21.17,0,47.4,4,22290.52,35664.83,0
W009697,50.52,1,26.9,2,18932.42,24612.15,0
W009698,45.04,1,48.4,3,5904.44,8561.43,0
W009699,30.67,1,93.6,2,9635.99,12526.79,0
W009700,39.14,1,97.8,4,16287.75,26060.4,0
W009701,17.74,0,93.3,2,7221.54,9388.01,0
W009702,45.04,1,9.2,1,26893.68,30927.74,0
W009703,42.02,1,39.0,1,7009.01,8060.36,0
W009704,29.52,0,76.6,1,40906.15,47042.08,0
W009705,47.26,1,120.2,5,4978.88,8713.04,0
W009706,30.3,1,56.5,3,8971.5,13008.67,0
W009707,43.26,1,98.0,1,21110.87,24277.5,1
W009708,36.2,1,49.0,3,37624.02,54554.83,0
W009709,14.9,0,62.6,4,7448.7,11917.92,0
W009710,17.87,0,104.5,2,4831.89,6281.45,0
W009711,13.65,0,47.0,3,5705.8,8273.41,0
W009712,32.71,1,33.5,2,2697.67,3506.97,0
W009713,11.75,0,78.6,1,3477.93,3999.61,0
W009714,50.46,1,100.8,3,5687.11,8246.3,0
W009715,26.02,0,149.9,1,6468.52,7438.8,0
W009716,33.27,1,59.6,3,4987.05,7231.22,1
W009717,27.25,0,47.2,1,5512.78,6339.7,0
W009718,1.51,0,100.0,1,8238.82,9474.64,0
W009719,29.47,0,39.7,1,26093.54,30007.57,0
W009720,19.93,0,64.5,4,20411.7,32658.72,0
W009721,49.89,1,72.6,2,7989.91,10386.88,1
W009722,10.85,0,60.3,3,3730.43,5409.13,0
W009723,40.33,1,85.7,1,15973.06,18369.02,0
W009724,30.24,1,74.8,2,4672.18,6073.84,0
W009725,35.75,1,64.7,4,4731.59,7570.54,0
W009726,41.0,1,75.0,1,16003.69,18404.24,0
W009727,0.0,0,99.9,2,1553.14,2019.08,0
W009728,48.67,1,19.5,2,21501.74,27952.26,0
W009729,42.54,1,65.3,5,4488.45,7854.78,0
W009730,55.37,1,12.5,3,1343.8,1948.51,0
W009731,35.99,1,18.2,3,24728.73,35856.66,0
W009732,26.21,0,133.8,3,16041.49,23260.17,0
W009733,38.25,1,34.2,3,7630.16,11063.73,0
W009734,66.4,1,53.1,3,14896.5,21599.93,0
W009735,58.86,1,53.0,3,6477.93,9393.0,0
W009736,31.4,1,144.6,4,48045.42,76872.67,0
W009737,43.61,1,18.8,1,3390.85,3899.48,0
W009738,10.61,0,58.7,3,3887.75,5637.24,0
W009739,43.26,1,3.9,3,2019.32,2928.01,0
W009740,23.61,0,27.7,3,12230.27,17733.89,0
W009741,23.96,0,75.4,3,14306.55,20744.5,0
W009742,28.38,0,90.3,3,1528.21,2215.9,0
W009743,25.75,0,166.4,2,7240.4,9412.53,0
W009744,10.14,0,114.4,3,5475.59,7939.6,0
W009745,47.36,1,30.2,3,13060.19,18937.27,0
W009746,47.69,1,97.9,2,4233.72,5503.84,0
W009747,21.13,0,87.1,4,3149.28,5038.84,0
W009748,43.45,1,82.1,2,3242.59,4215.37,0
W009749,32.18,1,18.8,1,6694.0,7698.1,0
W009750,6.96,0,124.2,4,9698.86,15518.17,0
W009751,41.49,1,155.7,5,12681.6,22192.8,0
W009752,45.87,1,44.2,1,70566.72,81151.72,0
W009753,39.22,1,96.6,5,3546.46,6206.31,0
W009754,13.47,0,8.8,4,6282.75,10052.4,0
W009755,35.08,1,37.5,1,2739.22,3150.1,0
W009756,28.25,0,80.8,2,1903.87,2475.04,0
W009757,45.38,1,92.4,1,8499.65,9774.59,0
W009758,1.07,0,46.7,3,20490.91,29711.82,0
W009759,14.11,0,34.1,5,21560.73,37731.28,0
W009760,38.08,1,119.6,6,5423.65,10304.93,0
W009761,9.66,0,23.4,2,3248.67,4223.26,0
W009762,14.51,0,110.1,2,3232.91,4202.79,0
W009763,44.48,1,46.6,3,2156.98,3127.62,0
W009764,0.0,0,131.9,1,4121.68,4739.94,0
W009765,12.84,0,16.7,5,3241.33,5672.34,0
W009766,46.41,1,195.3,2,27834.36,36184.66,0
W009767,3.28,0,95.6,3,8389.52,12164.8,0
W009768,32.94,1,82.3,2,3859.88,5017.84,0
W009769,55.84,1,46.9,2,2051.92,2667.5,0
W009770,18.39,0,24.4,3,3825.12,5546.42,0
W009771,52.04,1,43.3,3,5606.35,8129.21,0
W009772,40.26,1,30.4,4,2612.09,4179.34,0
W009773,39.54,1,3.5,3,7947.18,11523.42,0
W009774,47.08,1,32.7,1,4396.08,5055.49,0
W009775,17.06,0,44.1,2,4304.82,5596.26,0
W009776,53.77,1,42.1,2,7129.6,9268.47,0
W009777,40.5,1,31.5,3,7697.49,11161.36,0
W009778,61.1,1,77.2,1,14486.26,16659.2,0
W009779,46.1,1,48.3,3,11463.93,16622.69,0
W009780,52.87,1,41.1,2,6919.31,8995.1,0
W009781,57.94,1,31.2,3,8628.37,12511.14,0
W009782,10.7,0,43.4,2,2988.11,3884.54,0
W009783,52.24,1,21.5,2,8913.24,11587.21,0
W009784,1.89,0,1.6,4,5970.26,9552.42,0
W009785,0.0,0,165.5,2,13690.78,17798.02,0
W009786,34.3,1,29.9,3,8496.65,12320.15,0
W009787,31.18,1,66.4,1,4661.35,5360.55,0
W009788,46.13,1,40.2,1,1851.12,2128.78,0
W009789,43.84,1,5.7,4,5036.98,8059.17,0
W009790,50.43,1,21.7,2,52151.74,67797.26,0
W009791,37.8,1,147.3,1,12239.94,14075.93,0
W009792,33.42,1,11.5,3,4815.65,6982.69,1
W009793,38.17,1,81.4,3,13970.43,20257.12,0
W009794,29.24,0,76.4,1,3551.03,4083.69,0
W009795,33.62,1,18.9,2,2493.14,3241.09,0
W009796,9.54,0,79.0,2,27901.4,36271.82,0
W009797,57.04,1,84.4,1,10484.46,12057.13,0
W009798,12.69,0,104.2,2,16297.81,21187.16,0
W009799,43.6,1,105.7,4,3220.1,5152.17,0
W009800,17.35,0,71.6,4,14337.71,22940.33,0
W009801,11.89,0,8.3,1,6301.79,7247.06,0
W009802,9.33,0,43.2,2,1319.95,1715.93,0
W009803,17.11,0,35.0,1,23355.33,26858.63,1
W009804,48.45,1,59.1,4,13220.91,21153.45,0
W009805,52.1,1,101.9,2,4477.42,5820.64,1
W009806,27.7,0,26.1,2,31704.99,41216.49,0
W009807,5.17,0,86.4,3,11160.24,16182.35,0
W009808,6.58,0,59.7,4,2051.64,3282.62,0
W009809,52.39,1,65.3,1,21715.91,24973.3,0
W009810,45.08,1,28.7,4,15198.3,24317.29,0
W009811,31.71,1,41.0,3,2897.96,4202.04,0
W009812,39.82,1,35.8,3,7712.36,11182.92,0
W009813,6.59,0,25.6,5,3844.74,6728.3,0
W009814,19.84,0,27.9,3,7496.56,10870.01,0
W009815,0.0,0,46.8,1,7734.13,8894.25,0
W009816,38.56,1,32.4,3,2313.39,3354.41,0
W009817,2.0,0,8.3,5,16599.65,29049.39,0
W009818,17.29,0,92.0,3,11553.87,16753.11,0
W009819,53.59,1,153.4,2,4395.85,5714.61,0
W009820,9.63,0,62.0,3,43470.21,63031.8,0
W009821,47.76,1,30.1,4,7789.25,12462.8,0
W009822,23.03,0,68.5,2,4403.99,5725.19,0
W009823,34.83,1,20.4,5,4291.72,7510.51,0
W009824,27.73,0,90.5,4,2982.83,4772.53,0
W009825,51.58,1,22.2,3,12297.32,17831.12,0
W009826,18.35,0,34.4,1,4769.2,5484.58,0
W009827,18.12,0,29.3,1,2899.06,3333.92,0
W009828,22.43,0,25.7,4,6479.17,10366.68,1
W009829,46.25,1,108.8,3,9878.24,14323.45,0
W009830,46.57,1,56.7,4,12883.22,20613.16,0
W009831,49.78,1,65.1,1,3739.56,4300.49,0
W009832,87.85,1,34.3,1,10349.89,11902.38,0
W009833,0.0,0,36.5,2,19207.96,24970.35,0
W009834,28.93,0,55.8,2,10406.47,13528.41,1
W009835,33.09,1,26.1,6,4591.66,8724.15,0
W009836,15.05,0,45.1,3,10958.27,15889.49,1
W009837,0.0,0,51.6,2,8141.1,10583.44,0
W009838,28.39,0,81.1,3,25900.88,37556.28,0
W009839,60.35,1,17.7,1,6806.24,7827.17,0
W009840,33.13,1,32.7,3,10004.22,14506.12,0
W009841,39.53,1,47.9,1,4768.15,5483.37,0
W009842,40.44,1,28.9,5,18305.33,32034.33,0
W009843,27.52,0,95.2,1,4730.65,5440.25,0
W009844,32.5,1,71.3,1,1590.32,1828.87,0
W009845,51.02,1,60.9,2,28609.4,37192.22,0
W009846,45.26,1,86.5,4,29277.15,46843.44,0
W009847,20.75,0,60.3,6,5163.08,9809.84,0
W009848,11.52,0,39.7,4,4117.1,6587.36,0
W009849,20.3,0,43.8,2,10276.57,13359.55,0
W009850,23.69,0,15.5,3,11252.81,16316.57,0
W009851,21.19,0,91.1,2,3944.59,5127.97,0
W009852,46.81,1,62.8,3,7542.35,10936.4,0
W009853,38.17,1,63.8,1,4361.69,5015.95,0
W009854,48.96,1,19.0,3,5526.57,8013.53,0
W009855,42.67,1,58.8,1,14197.63,16327.27,0
W009856,43.48,1,21.2,4,7545.04,12072.06,0
W009857,20.3,0,126.8,1,18977.99,21824.69,0
W009858,16.75,0,61.5,2,2586.42,3362.34,0
W009859,49.17,1,89.6,1,18660.34,21459.39,0
W009860,38.78,1,135.4,4,7014.45,11223.11,0
W009861,43.09,1,32.5,3,3145.66,4561.2,1
W009862,28.45,0,86.5,2,8054.58,10470.96,0
W009863,48.56,1,77.4,5,8063.22,14110.64,0
W009864,32.55,1,91.3,1,6979.8,8026.77,0
W009865,57.11,1,100.9,3,4258.6,6174.98,0
W009866,4.16,0,99.4,1,2560.63,2944.72,0
W009867,27.0,0,240.1,3,4562.79,6616.05,0
W009868,30.32,1,27.7,1,8867.9,10198.08,0
W009869,12.19,0,64.4,5,3415.94,5977.89,0
W009870,2.47,0,41.1,5,14498.26,25371.96,1
W009871,39.23,1,99.3,4,7630.14,12208.23,0
W009872,66.86,1,33.5,4,8446.75,13514.8,0
W009873,40.66,1,72.3,5,12833.79,22459.13,0
W009874,45.98,1,152.4,5,18464.49,32312.85,0
W009875,54.76,1,104.7,2,5520.68,7176.88,0
W009876,40.68,1,48.3,2,10170.77,13222.0,1
W009877,37.45,1,12.1,2,1678.74,2182.37,0
W009878,9.47,0,39.4,6,25111.43,47711.72,0
W009879,3.91,0,35.6,2,3583.75,4658.87,0
W009880,37.94,1,97.3,1,6744.78,7756.49,0
W009881,21.1,0,30.3,3,7516.43,10898.82,0
W009882,33.08,1,56.5,2,21480.75,27924.97,0
W009883,33.19,1,37.1,1,19641.55,22587.78,0
W009884,23.46,0,122.0,2,4155.77,5402.5,0
W009885,40.25,1,26.4,3,3521.36,5105.97,1
W009886,50.45,1,48.6,5,12009.84,21017.22,0
W009887,31.79,1,30.2,4,1424.23,2278.77,0
W009888,33.95,1,144.7,3,16335.26,23686.12,0
W009889,51.98,1,13.1,3,16126.25,23383.06,0
W009890,9.75,0,25.2,4,4679.04,7486.47,0
W009891,14.37,0,22.1,2,6663.68,8662.78,1
W009892,0.0,0,73.9,3,6910.4,10020.08,0
W009893,13.08,0,46.5,1,3678.91,4230.74,0
W009894,30.41,1,31.8,1,13295.67,15290.02,0
W009895,52.62,1,40.0,1,7606.32,8747.27,0
W009896,45.37,1,75.6,2,18434.5,23964.85,0
W009897,33.44,1,3.1,3,1939.56,2812.37,0
W009898,22.68,0,48.0,1,20410.99,23472.63,0
W009899,44.03,1,51.4,2,5743.0,7465.91,0
W009900,54.86,1,49.3,1,4007.83,4609.0,0
W009901,30.75,1,41.3,2,2466.13,3205.97,0
W009902,16.32,0,17.5,3,11482.0,16648.9,0
W009903,65.93,1,15.5,1,12738.42,14649.18,0
W009904,33.09,1,57.8,1,7391.13,8499.8,0
W009905,32.21,1,25.3,1,7483.22,8605.7,0
W009906,39.32,1,105.9,1,11378.55,13085.33,0
W009907,29.75,0,35.1,2,2750.28,3575.36,0
W009908,41.0,1,15.4,3,13339.74,19342.62,0
W009909,0.0,0,73.4,1,33957.86,39051.54,0
W009910,57.31,1,40.4,5,7986.51,13976.39,0
W009911,17.71,0,38.5,2,5359.06,6966.78,0
W009912,20.69,0,33.5,2,5907.52,7679.78,0
W009913,24.77,0,23.8,3,14336.34,20787.7,1
W009914,40.24,1,187.6,5,10796.1,18893.18,0
W009915,29.09,0,88.8,1,2501.64,2876.89,0
W009916,32.41,1,121.0,1,5882.02,6764.32,0
W009917,44.24,1,74.0,2,11399.66,14819.56,1
W009918,0.0,0,34.8,1,6529.52,7508.95,0
W009919,17.1,0,24.9,1,4767.75,5482.92,1
W009920,46.91,1,19.6,3,5759.44,8351.19,0
W009921,27.13,0,20.9,1,30949.23,35591.61,0
W009922,15.33,0,68.5,4,3215.92,5145.47,0
W009923,51.01,1,25.9,2,2299.78,2989.71,0
W009924,42.65,1,84.5,2,1807.8,2350.14,0
W009925,25.03,0,25.0,4,1612.36,2579.77,0
W009926,27.27,0,32.4,2,18271.95,23753.53,0
W009927,0.0,0,67.1,3,3703.38,5369.9,0
W009928,38.59,1,129.4,5,5929.34,10376.35,0
W009929,42.19,1,47.7,1,7033.38,8088.38,0
W009930,33.81,1,40.8,2,7306.06,9497.88,0
W009931,22.15,0,93.9,1,10641.94,12238.24,0
W009932,12.26,0,110.7,3,9497.77,13771.77,0
W009933,36.63,1,59.6,1,1881.95,2164.25,0
W009934,33.71,1,82.1,4,12060.94,19297.5,0
W009935,20.83,0,31.6,4,8931.43,14290.29,0
W009936,22.34,0,171.2,1,7916.55,9104.03,0
W009937,33.21,1,54.2,4,15026.97,24043.15,0
W009938,51.17,1,12.7,1,82870.11,95300.63,0
W009939,56.24,1,12.8,2,13966.07,18155.89,0
W009940,23.12,0,83.9,6,13779.42,26180.9,0
W009941,0.0,0,12.4,3,1919.93,2783.89,0
W009942,20.97,0,63.7,5,6052.72,10592.26,0
W009943,37.43,1,51.0,3,5343.98,7748.77,0
W009944,37.49,1,95.8,5,6742.41,11799.22,0
W009945,0.0,0,71.2,2,8243.85,10717.01,0
W009946,47.7,1,71.7,3,5434.06,7879.39,0
W009947,38.3,1,70.9,3,13638.47,19775.78,0
W009948,39.5,1,5.6,2,8283.29,10768.27,0
W009949,21.92,0,79.2,2,12592.34,16370.04,0
W009950,0.0,0,29.9,2,25839.9,33591.86,0
W009951,27.55,0,49.7,5,5882.06,10293.6,0
W009952,22.1,0,52.6,1,45258.89,52047.72,0
W009953,35.56,1,29.4,3,2827.86,4100.39,0
W009954,36.48,1,79.9,3,2556.81,3707.37,0
W009955,18.79,0,62.3,3,79398.09,115127.23,0
W009956,49.5,1,20.1,5,61861.79,108258.13,0
W009957,36.34,1,11.7,3,14550.88,21098.77,0
W009958,11.93,0,78.8,2,4832.2,6281.85,0
W009959,31.56,1,38.2,2,8084.61,10509.99,1
W009960,31.77,1,22.6,1,7236.9,8322.43,0
W009961,29.23,0,77.3,1,8545.87,9827.76,0
W009962,74.0,1,21.7,1,19634.13,22579.25,0
W009963,33.56,1,87.7,2,2546.34,3310.24,0
W009964,17.3,0,18.5,3,8158.46,11829.77,0
W009965,36.14,1,43.2,2,26197.64,34056.94,0
W009966,50.65,1,85.3,3,17439.77,25287.66,0
W009967,34.55,1,84.2,5,7756.32,13573.55,0
W009968,22.38,0,87.9,5,7218.06,12631.6,0
W009969,37.37,1,77.8,1,4717.12,5424.69,0
W009970,29.35,0,66.1,3,5829.1,8452.2,1
W009971,30.2,1,84.7,2,11938.8,15520.43,0
W009972,50.59,1,38.3,3,7540.39,10933.56,0
W009973,49.79,1,34.1,1,1381.48,1588.7,0
W009974,28.74,0,73.4,4,12638.32,20221.32,0
W009975,29.29,0,1.0,1,4209.45,4840.87,0
W009976,55.06,1,50.5,4,24246.1,38793.75,0
W009977,19.45,0,70.1,1,6193.35,7122.36,0
W009978,17.11,0,56.2,1,31121.46,35789.68,0
W009979,28.94,0,73.0,1,7164.7,8239.41,0
W009980,10.83,0,59.9,2,3530.25,4589.32,0
W009981,28.99,0,43.5,1,7074.42,8135.58,1
W009982,13.29,0,92.3,5,10207.42,17862.98,0
W009983,32.5,1,47.8,1,28348.11,32600.32,1
W009984,28.06,0,40.9,1,6174.3,7100.45,0
W009985,39.34,1,172.5,1,7795.79,8965.16,0
W009986,12.86,0,67.6,4,2200.46,3520.73,0
W009987,48.33,1,31.1,2,7153.44,9299.47,1
W009988,34.01,1,111.1,2,15512.22,20165.88,0
W009989,31.54,1,43.9,5,5282.95,9245.16,1
W009990,27.02,0,65.7,5,16126.69,28221.71,0
W009991,78.7,1,40.0,1,3795.43,4364.74,0
W009992,29.82,0,26.3,2,8449.11,10983.85,1
W009993,38.04,1,99.0,3,18098.39,26242.66,0
W009994,51.21,1,56.1,2,31623.57,41110.64,0
W009995,35.33,1,21.8,2,1691.47,2198.91,0
W009996,26.36,0,34.5,2,12884.83,16750.28,0
W009997,0.0,0,19.7,3,6588.57,9553.43,0
W009998,27.51,0,11.8,3,76325.93,110672.6,0
W009999,39.3,1,53.2,4,6105.39,9768.62,0
W010000,47.63,1,96.5,2,1858.27,2415.75,0
W010001,25.93,0,55.1,1,16420.42,18883.48,0
W010002,49.3,1,53.5,1,6129.87,7049.35,0
W010003,25.98,0,91.5,4,7454.97,11927.95,0
W010004,83.23,1,75.4,2,19403.66,25224.76,1
W010005,0.0,0,37.6,1,4678.39,5380.15,0
W010006,46.48,1,269.6,2,12257.07,15934.19,0
W010007,34.43,1,95.3,2,9774.6,12706.98,0
W010008,33.21,1,43.3,3,2777.03,4026.7,0
W010009,50.76,1,109.2,3,9391.44,13617.59,0
W010010,26.72,0,49.2,2,10288.25,13374.73,0
W010011,40.45,1,58.7,2,12118.19,15753.64,0
W010012,10.92,0,61.3,4,6719.3,10750.88,0
W010013,26.58,0,72.6,2,4772.43,6204.16,0
W010014,22.7,0,27.2,3,3315.49,4807.46,0
W010015,52.56,1,63.4,4,2403.82,3846.11,0
W010016,48.56,1,49.9,3,10464.11,15172.95,0
