account_id,region_id,tenure_months,product_count,balance,balance_tier,liquidity_need_score,dd_stability_score,engagement_score,dormancy_streak_months,value_score,value_group,churn_mode
A015519,R07,35.0,1,5315.21,3,42.5,50.2,9.8,0,6112.49,high,none
A015520,R01,25.1,1,3572.2,2,55.3,39.0,36.6,0,4108.03,low,none
A015521,R04,115.3,1,1732.77,1,48.1,54.9,5.7,0,1992.69,low,none
A015522,R03,15.9,1,1105.26,0,39.4,17.0,20.8,2,1271.05,low,none
A015523,R01,125.6,1,1042.75,0,42.1,39.4,57.6,1,1199.16,low,none
A015524,R03,56.3,5,5525.33,3,90.9,65.8,71.1,0,9669.33,high,none
A015525,R07,46.1,2,1396.17,0,97.3,85.4,75.9,1,1815.02,low,none
A015526,R00,98.3,1,17016.51,4,57.1,48.1,76.3,1,19568.99,high,none
A015527,R04,101.2,2,10280.78,4,51.9,62.2,33.1,0,13365.01,high,none
A015528,R08,53.4,3,4571.53,2,43.5,11.9,67.2,0,6628.71,high,none
A015529,R02,68.1,4,4064.67,2,50.5,38.9,99.7,0,6503.47,high,none
A015530,R03,19.4,2,19577.8,4,68.3,43.7,88.4,0,25451.14,high,none
A015531,R02,43.2,3,17605.24,4,68.6,47.1,43.7,1,25527.6,high,none
A015532,R06,30.0,1,17331.65,4,76.3,47.6,58.8,0,19931.39,high,none
A015533,R02,116.5,4,12316.41,4,34.6,78.5,26.2,0,19706.26,high,none
A015534,R05,109.4,4,2716.08,1,48.3,35.2,55.1,0,4345.72,low,none
A015535,R03,19.8,1,34126.75,4,46.5,43.0,60.6,0,39245.76,high,none
A015536,R08,18.7,2,4190.68,2,74.1,42.4,55.7,0,5447.89,high,none
A015537,R05,44.7,4,3946.15,2,34.4,53.8,65.9,0,6313.84,high,none
A015538,R07,128.5,1,2422.4,1,68.7,59.2,74.8,0,2785.76,low,none
A015539,R03,36.5,1,1752.86,1,30.6,50.0,66.9,0,2015.79,low,none
A015540,R06,185.9,1,4317.71,2,22.2,55.4,79.8,1,4965.37,low,none
A015541,R01,16.4,1,1648.79,1,33.2,16.4,49.3,1,1896.11,low,large_withdrawal
A015542,R09,29.1,1,2114.87,1,40.5,69.0,46.3,0,2432.1,low,none
A015543,R06,19.3,3,16271.48,4,56.1,75.0,39.2,1,23593.65,high,none
A015544,R07,54.0,1,7296.03,3,31.2,67.4,35.1,0,8390.44,high,none
A015545,R06,35.8,3,6886.95,3,43.9,90.7,36.1,0,9986.07,high,none
A015546,R01,121.0,5,746.18,0,56.3,62.4,33.8,1,1305.81,low,none
A015547,R06,33.5,5,52585.2,4,83.3,76.5,75.1,0,92024.1,high,none
A015548,R07,87.6,3,1685.75,1,84.8,72.5,27.4,0,2444.33,low,none
A015549,R08,20.4,2,3217.47,2,15.8,35.9,72.9,0,4182.71,low,none
A015550,R00,41.2,2,4083.07,2,52.6,53.4,43.4,0,5307.99,high,none
A015551,R00,9.0,2,5394.8,3,33.8,37.4,36.6,0,7013.24,high,dormant
A015552,R09,129.9,4,4201.9,2,20.6,0.0,56.6,0,6723.04,high,none
A015553,R05,44.6,1,2242.47,1,61.5,70.6,75.7,0,2578.84,low,none
A015554,R07,87.2,1,1528.79,1,23.1,88.9,48.3,0,1758.11,low,none
A015555,R08,12.5,1,2124.35,1,78.6,28.2,85.4,0,2443.0,low,none
A015556,R01,15.1,2,206.16,0,57.0,75.0,39.5,0,268.01,low,none
A015557,R06,20.8,2,21065.72,4,72.9,97.9,66.8,0,27385.43,high,none
A015558,R04,31.1,5,57874.96,4,46.8,57.3,83.0,1,101281.18,high,none
A015559,R06,100.4,2,28173.42,4,85.3,71.1,46.8,0,36625.45,high,none
A015560,R07,34.7,3,9377.65,4,86.2,28.4,62.4,0,13597.6,high,dd_stop
A015561,R07,70.9,4,8497.79,3,48.3,100.0,60.7,2,13596.46,high,none
A015562,R09,150.0,4,5333.36,3,45.8,52.5,78.2,0,8533.37,high,none
A015563,R09,39.7,1,5069.38,3,66.9,58.7,20.4,2,5829.78,high,dormant
A015564,R06,14.0,3,2698.03,1,33.5,40.8,52.3,1,3912.14,low,none
A015565,R08,21.2,3,1985.06,1,72.3,69.8,59.3,1,2878.34,low,none
A015566,R05,75.5,2,343.3,0,55.2,67.6,49.0,0,446.29,low,none
A015567,R02,30.2,4,3812.18,2,47.0,78.1,43.2,0,6099.48,high,none
A015568,R02,12.4,2,3134.34,2,24.1,59.0,75.5,1,4074.65,low,none
A015569,R07,234.5,1,4344.08,2,54.5,47.4,66.7,0,4995.69,high,none
A015570,R04,105.6,1,6742.18,3,21.8,90.9,62.6,0,7753.5,high,none
A015571,R01,24.6,3,4856.24,3,79.2,91.0,100.0,1,7041.55,high,none
A015572,R06,177.2,2,4661.8,2,34.9,61.7,27.3,1,6060.34,high,none
A015573,R03,205.0,4,1896.33,1,51.6,55.0,80.3,0,3034.13,low,none
A015574,R04,155.6,5,4004.94,2,54.3,46.5,25.7,0,7008.64,high,none
A015575,R04,40.7,3,5297.31,3,38.5,67.6,56.3,2,7681.1,high,none
A015576,R00,48.1,3,1899.0,1,83.3,43.0,54.6,1,2753.55,low,none
A015577,R06,73.1,1,2671.68,1,65.0,29.0,79.7,0,3072.43,low,none
A015578,R09,27.3,3,479.11,0,45.0,79.2,25.3,0,694.7,low,none
A015579,R01,100.1,2,35162.57,4,38.2,52.7,60.8,2,45711.34,high,none
A015580,R07,63.5,3,926.42,0,38.0,85.8,56.9,1,1343.31,low,none
A015581,R09,98.1,2,8512.41,3,75.0,45.0,51.8,1,11066.13,high,none
A015582,R02,35.1,3,7632.7,3,77.8,50.4,16.7,1,11067.42,high,none
A015583,R07,60.1,4,1522.76,1,42.1,27.2,66.3,0,2436.42,low,none
A015584,R02,17.4,5,10591.63,4,60.0,80.4,57.4,0,18535.35,high,none
A015585,R03,32.4,2,6453.43,3,60.8,28.6,69.5,0,8389.46,high,none
A015586,R07,37.8,4,1002.54,0,78.8,15.6,54.4,0,1604.06,low,large_withdrawal
A015587,R08,75.2,3,2403.54,1,77.2,35.4,50.1,0,3485.14,low,none
A015588,R02,93.7,2,2266.55,1,46.1,52.5,42.5,0,2946.52,low,none
A015589,R04,20.2,2,6677.52,3,72.2,43.3,94.6,1,8680.78,high,none
A015590,R07,115.3,4,7532.01,3,70.4,68.8,75.1,0,12051.21,high,none
A015591,R05,68.9,2,1966.23,1,51.0,19.5,57.4,0,2556.09,low,none
A015592,R06,79.7,4,6666.9,3,38.5,31.1,63.2,1,10667.03,high,none
A015593,R01,93.2,3,2833.23,2,24.6,33.1,34.3,0,4108.18,low,none
A015594,R03,23.8,1,4923.42,3,89.7,83.5,66.1,1,5661.93,high,none
A015595,R09,113.9,2,6729.23,3,63.5,65.6,51.0,0,8748.0,high,none
A015596,R07,30.6,2,8283.43,3,74.9,44.6,59.2,1,10768.46,high,none
A015597,R03,46.4,3,2191.06,1,20.6,68.8,25.7,0,3177.04,low,none
A015598,R01,40.9,4,722.15,0,49.3,39.5,69.2,0,1155.44,low,none
A015599,R03,177.6,1,3075.67,2,59.6,18.7,9.6,0,3537.02,low,dd_stop
A015600,R01,24.5,3,4058.7,2,51.4,78.9,33.6,0,5885.11,high,none
A015601,R05,155.9,3,405.88,0,43.6,63.2,45.1,1,588.52,low,none
A015602,R05,130.7,4,2585.33,1,58.4,99.8,62.2,1,4136.53,low,none
A015603,R01,16.3,2,1735.27,1,31.9,93.1,41.5,1,2255.86,low,none
A015604,R03,29.9,1,1701.09,1,52.7,55.7,29.2,0,1956.26,low,none
A015605,R08,30.4,1,1341.62,0,44.2,66.2,33.2,0,1542.87,low,none
A015606,R09,80.8,2,6737.73,3,94.5,38.3,64.2,0,8759.05,high,none
A015607,R08,114.2,3,890.45,0,39.5,26.6,57.4,0,1291.15,low,large_withdrawal
A015608,R04,30.4,5,6742.06,3,68.1,41.1,30.9,1,11798.61,high,none
A015609,R00,13.1,2,10813.2,4,43.5,61.6,62.8,1,14057.16,high,none
A015610,R09,80.9,3,15467.36,4,50.0,26.5,100.0,0,22427.68,high,none
A015611,R00,55.1,3,4616.35,2,32.2,93.1,17.3,0,6693.7,high,none
A015612,R05,15.9,1,14677.91,4,63.1,29.3,37.7,2,16879.6,high,none
A015613,R06,73.5,2,2535.74,1,33.8,53.0,64.9,0,3296.46,low,none
A015614,R06,52.1,1,3497.56,2,11.4,66.0,31.0,1,4022.19,low,none
A015615,R05,20.2,2,9291.51,4,70.6,9.7,25.2,0,12078.96,high,none
A015616,R05,34.3,4,4054.62,2,38.1,84.2,76.3,0,6487.39,high,none
A015617,R09,149.4,4,1681.86,1,79.5,78.2,13.9,0,2690.98,low,none
A015618,R07,3.4,3,1069.2,0,42.1,16.0,57.0,0,1550.34,low,none
A015619,R05,22.6,5,8490.02,3,41.2,99.1,45.8,1,14857.54,high,none
A015620,R07,14.5,2,4271.48,2,32.9,55.1,50.1,0,5552.92,high,none
A015621,R09,41.7,2,3686.69,2,58.6,54.5,59.7,0,4792.69,low,none
A015622,R05,58.2,2,6564.54,3,33.2,97.5,50.2,0,8533.9,high,none
A015623,R08,47.3,2,1175.6,0,60.5,66.4,59.5,0,1528.28,low,none
A015624,R03,51.5,3,5656.1,3,58.7,43.5,64.1,1,8201.34,high,none
A015625,R05,61.1,3,3348.95,2,38.3,68.0,34.7,1,4855.97,low,none
A015626,R05,34.0,1,1119.92,0,51.4,65.9,54.6,1,1287.9,low,none
A015627,R00,212.8,4,2120.24,1,38.9,48.5,57.9,1,3392.39,low,none
A015628,R02,54.6,1,15379.62,4,54.1,39.2,75.9,0,17686.56,high,none
A015629,R07,17.3,1,1922.07,1,70.1,54.4,28.8,0,2210.38,low,none
A015630,R09,48.3,2,4782.13,2,63.3,55.8,63.4,0,6216.76,high,large_withdrawal
A015631,R08,81.2,2,8985.04,3,30.2,77.5,51.8,0,11680.55,high,none
A015632,R03,89.5,3,2079.34,1,26.0,79.6,49.0,0,3015.04,low,none
A015633,R00,73.3,3,37161.6,4,52.0,70.6,42.0,1,53884.32,high,none
A015634,R06,57.2,3,9958.6,4,73.8,50.5,23.6,0,14439.96,high,none
A015635,R01,23.6,2,2188.06,1,50.5,39.7,57.9,0,2844.48,low,dd_stop
A015636,R08,65.5,1,4104.09,2,62.6,72.0,100.0,0,4719.7,low,none
A015637,R06,47.5,1,18.23,0,27.4,59.9,38.5,0,20.96,low,none
A015638,R07,29.3,5,5556.46,3,33.6,28.7,43.2,0,9723.8,high,none
A015639,R00,54.6,1,57187.81,4,47.0,57.0,38.5,1,65765.98,high,none
A015640,R04,92.9,2,4234.36,2,39.7,20.1,70.6,3,5504.66,high,none
A015641,R07,12.8,4,2082.0,1,29.2,68.6,73.6,1,3331.2,low,none
A015642,R05,23.5,2,5725.8,3,76.2,17.9,66.3,0,7443.54,high,none
A015643,R02,84.5,5,538.85,0,61.0,11.7,48.8,0,942.99,low,none
A015644,R08,19.2,5,14656.06,4,57.2,85.8,57.9,0,25648.1,high,none
A015645,R06,110.1,4,2975.35,2,62.9,47.5,49.2,1,4760.56,low,none
A015646,R00,42.9,2,1522.5,1,41.5,64.0,31.8,0,1979.24,low,none
A015647,R00,72.5,4,1760.33,1,22.3,53.4,76.9,0,2816.53,low,none
A015648,R03,82.1,3,5566.81,3,38.5,74.7,27.7,1,8071.87,high,none
A015649,R07,49.6,4,9496.22,4,57.0,51.7,27.2,0,15193.96,high,none
A015650,R02,116.1,1,3438.63,2,37.1,49.3,57.0,0,3954.43,low,none
A015651,R00,55.9,1,7804.85,3,51.3,42.3,64.7,0,8975.57,high,none
A015652,R07,60.0,3,6046.94,3,44.4,52.2,63.7,1,8768.06,high,none
A015653,R05,16.1,2,942.61,0,44.6,79.6,38.7,1,1225.39,low,none
A015654,R07,152.6,3,8561.49,3,87.7,65.8,60.0,0,12414.17,high,none
A015655,R05,93.0,4,5648.03,3,31.6,67.1,41.0,0,9036.85,high,none
A015656,R07,21.6,4,2975.58,2,38.1,35.9,57.6,0,4760.93,low,none
A015657,R02,16.3,1,13123.45,4,40.0,70.3,62.8,0,15091.97,high,none
A015658,R05,38.0,1,3414.95,2,76.2,37.6,21.3,0,3927.19,low,none
A015659,R04,41.9,3,7449.59,3,34.1,2.8,66.0,0,10801.9,high,none
A015660,R05,52.5,2,831.4,0,31.1,58.8,51.9,1,1080.82,low,none
A015661,R03,111.5,1,15750.28,4,88.9,64.7,27.2,0,18112.82,high,none
A015662,R00,115.4,1,19451.73,4,49.8,35.8,44.8,0,22369.49,high,none
A015663,R09,91.5,2,944.48,0,77.6,55.2,23.7,0,1227.82,low,none
A015664,R06,8.0,1,1025.05,0,63.1,33.0,15.8,0,1178.8,low,dormant
A015665,R09,139.1,1,4467.95,2,18.2,58.5,29.9,0,5138.14,high,none
A015666,R00,99.8,6,22906.28,4,47.1,91.4,29.1,2,43521.93,high,none
A015667,R05,77.0,5,12053.18,4,57.5,65.2,41.5,0,21093.06,high,none
A015668,R06,43.4,1,3734.77,2,66.4,22.5,78.1,1,4294.99,low,none
A015669,R02,72.7,3,3982.04,2,72.4,55.9,61.4,0,5773.95,high,none
A015670,R01,13.9,4,1463.35,1,52.4,58.6,60.8,0,2341.36,low,none
A015671,R03,70.6,2,7623.4,3,39.0,67.2,84.6,1,9910.42,high,none
A015672,R04,96.7,2,1228.89,0,52.6,41.8,34.7,1,1597.55,low,none
A015673,R06,63.8,2,17247.48,4,23.6,41.6,50.1,0,22421.73,high,none
A015674,R03,43.0,3,5776.18,3,34.7,41.1,61.9,0,8375.47,high,none
A015675,R04,118.2,1,759.39,0,55.4,62.4,42.6,0,873.3,low,none
A015676,R04,195.8,2,5294.87,3,35.1,20.5,12.1,0,6883.33,high,none
A015677,R04,76.2,2,3600.93,2,47.1,74.3,48.9,0,4681.2,low,none
A015678,R04,95.4,4,796.28,0,95.4,59.9,76.4,0,1274.05,low,large_withdrawal
A015679,R07,50.6,4,2237.97,1,28.0,67.9,8.8,0,3580.76,low,none
A015680,R03,37.4,3,8958.23,3,62.2,64.6,54.4,0,12989.43,high,none
A015681,R05,100.6,2,5998.24,3,36.6,5.3,58.6,0,7797.71,high,none
A015682,R08,166.7,3,3846.76,2,61.2,75.3,29.0,1,5577.81,high,dormant
A015683,R08,30.6,3,3077.39,2,73.7,26.8,43.2,1,4462.21,low,none
A015684,R06,22.2,3,1078.01,0,60.1,39.7,28.8,3,1563.12,low,none
A015685,R03,34.9,2,2821.48,2,63.1,55.2,25.2,1,3667.92,low,none
A015686,R02,29.3,1,5766.9,3,43.8,25.2,22.9,0,6631.94,high,none
A015687,R05,124.0,3,2440.34,1,54.4,25.2,64.9,0,3538.5,low,none
A015688,R07,114.8,2,9360.2,4,42.0,69.5,3.9,1,12168.26,high,dormant
A015689,R07,33.7,2,1169.97,0,40.0,35.4,50.8,1,1520.96,low,none
A015690,R08,61.3,4,4093.34,2,50.1,78.5,91.2,0,6549.34,high,none
A015691,R05,22.6,3,4705.47,2,48.7,52.7,35.6,1,6822.94,high,none
A015692,R02,49.1,4,10609.98,4,60.5,38.5,49.8,0,16975.97,high,none
A015693,R01,21.7,2,7081.69,3,50.1,75.0,35.3,1,9206.2,high,none
A015694,R03,43.4,2,1525.43,1,46.6,19.0,63.6,0,1983.06,low,none
A015695,R08,22.1,2,10614.77,4,38.7,26.1,53.6,0,13799.2,high,none
A015696,R04,117.6,1,2256.0,1,84.4,38.3,36.7,1,2594.4,low,none
A015697,R01,62.9,1,1813.43,1,51.2,58.0,42.6,1,2085.44,low,none
A015698,R00,69.6,4,2640.0,1,28.3,36.6,32.1,0,4224.01,low,dormant
A015699,R01,30.4,5,3851.34,2,51.6,49.5,55.2,0,6739.85,high,none
A015700,R04,39.2,1,14210.21,4,51.1,31.6,28.4,0,16341.74,high,none
A015701,R06,59.3,1,6157.32,3,63.5,55.1,49.5,1,7080.92,high,none
A015702,R09,166.2,1,12854.5,4,77.8,53.7,62.6,1,14782.68,high,none
A015703,R03,54.3,4,8526.03,3,31.9,64.3,59.6,1,13641.65,high,none
A015704,R01,131.9,3,12859.71,4,51.4,45.0,26.1,0,18646.58,high,none
A015705,R01,41.6,6,3011.75,2,55.0,58.9,46.6,0,5722.32,high,none
A015706,R05,56.3,6,199.14,0,12.1,80.0,40.5,0,378.36,low,none
A015707,R07,112.2,2,22021.67,4,71.1,31.1,64.4,0,28628.16,high,none
A015708,R07,88.4,1,5751.61,3,85.0,61.1,67.7,0,6614.35,high,none
A015709,R05,28.9,1,12843.69,4,29.3,43.1,36.4,0,14770.24,high,none
A015710,R05,70.8,2,244.9,0,70.7,42.2,55.1,0,318.37,low,none
A015711,R04,73.9,4,17624.82,4,43.3,44.1,23.2,0,28199.71,high,none
A015712,R08,82.2,3,27988.79,4,42.7,41.3,51.0,0,40583.74,high,none
A015713,R02,30.8,1,32809.37,4,42.0,79.2,47.6,0,37730.77,high,none
A015714,R03,19.0,2,1004.12,0,45.3,60.6,63.2,0,1305.35,low,none
A015715,R02,137.0,4,394.67,0,41.9,26.2,46.6,1,631.47,low,dd_stop
A015716,R01,197.9,2,1259.08,0,42.3,26.6,63.5,0,1636.81,low,none
A015717,R08,81.0,2,4052.93,2,66.7,64.7,64.8,1,5268.8,high,none
A015718,R00,40.0,4,7598.38,3,35.4,44.6,76.7,0,12157.41,high,none
A015719,R01,123.6,2,2024.49,1,48.3,19.1,55.5,0,2631.84,low,none
A015720,R08,26.3,1,8463.74,3,67.1,26.0,57.7,0,9733.3,high,none
A015721,R05,28.0,4,2464.28,1,37.1,73.8,52.1,0,3942.85,low,none
A015722,R07,143.2,5,3094.5,2,28.4,63.7,52.2,1,5415.38,high,none
A015723,R06,186.9,4,3389.01,2,56.5,45.3,68.2,0,5422.41,high,none
A015724,R03,36.4,2,835.19,0,50.4,41.5,12.8,0,1085.75,low,none
A015725,R04,30.2,4,2432.18,1,27.4,41.6,18.3,1,3891.48,low,dormant
A015726,R07,55.1,3,3322.66,2,35.6,67.5,64.6,0,4817.86,low,none
A015727,R00,24.1,2,1956.6,1,88.8,63.3,44.3,0,2543.58,low,none
A015728,R00,16.4,2,1853.15,1,60.9,63.0,89.3,0,2409.09,low,none
A015729,R07,17.0,5,4589.31,2,73.6,82.6,77.7,0,8031.29,high,none
A015730,R09,69.4,2,574.09,0,52.0,69.9,75.6,0,746.32,low,none
A015731,R08,52.7,1,11849.77,4,55.7,18.2,52.8,0,13627.24,high,none
A015732,R04,111.4,1,17509.7,4,48.2,64.5,100.0,1,20136.16,high,none
A015733,R08,143.5,2,2642.8,1,41.2,52.6,58.0,1,3435.64,low,none
A015734,R04,78.7,2,6020.85,3,37.0,42.8,38.3,1,7827.11,high,dormant
A015735,R00,24.1,1,7965.55,3,40.9,87.8,51.6,1,9160.38,high,none
A015736,R00,8.7,2,12290.61,4,76.8,84.3,33.7,1,15977.79,high,none
A015737,R03,42.3,1,3606.03,2,55.8,54.7,54.3,1,4146.93,low,none
A015738,R03,38.2,5,10429.51,4,21.5,62.2,30.1,0,18251.63,high,none
A015739,R02,25.2,3,7644.59,3,70.6,42.3,22.0,1,11084.66,high,none
A015740,R01,77.1,2,1909.54,1,45.0,29.5,21.3,0,2482.41,low,dormant
A015741,R09,81.1,3,1337.75,0,30.0,66.6,33.1,2,1939.73,low,none
A015742,R06,67.7,5,1129.6,0,31.6,27.5,78.8,2,1976.81,low,none
A015743,R05,193.1,1,717.9,0,47.4,36.5,49.1,0,825.58,low,dd_stop
A015744,R05,17.6,3,2519.84,1,36.8,22.4,56.5,0,3653.77,low,none
A015745,R07,44.3,2,4394.21,2,5.8,68.7,54.7,0,5712.47,high,dormant
A015746,R04,54.4,3,1582.5,1,29.1,24.2,35.6,0,2294.63,low,none
A015747,R06,40.0,3,1841.24,1,70.6,58.4,41.3,0,2669.8,low,none
A015748,R06,36.1,1,1092.15,0,44.5,40.3,60.4,1,1255.97,low,large_withdrawal
A015749,R08,90.3,3,9307.97,4,43.2,65.3,39.3,0,13496.56,high,none
A015750,R08,31.2,1,4624.94,2,19.1,37.5,52.6,2,5318.69,high,none
A015751,R03,26.7,4,6284.32,3,32.8,24.9,43.7,1,10054.91,high,none
A015752,R01,80.7,1,2480.75,1,70.6,10.4,23.1,1,2852.86,low,none
A015753,R08,79.2,2,2530.01,1,73.7,47.7,75.6,0,3289.01,low,none
A015754,R03,15.2,4,3694.39,2,65.8,21.0,64.5,0,5911.02,high,none
A015755,R07,112.6,1,797.29,0,64.5,52.2,81.6,0,916.88,low,none
A015756,R02,172.6,3,3671.39,2,45.7,11.2,71.6,0,5323.51,high,none
A015757,R06,11.2,1,2629.87,1,56.9,50.3,51.5,0,3024.35,low,none
A015758,R01,90.9,1,795.73,0,32.2,40.3,60.0,0,915.09,low,none
A015759,R01,65.1,5,2022.32,1,29.7,6.5,60.9,0,3539.06,low,none
A015760,R08,60.5,1,2269.67,1,46.0,39.4,57.1,1,2610.12,low,none
A015761,R07,117.1,1,1533.77,1,64.3,82.5,83.4,1,1763.84,low,none
A015762,R01,64.2,4,16124.01,4,42.0,48.0,30.7,1,25798.42,high,none
A015763,R09,62.4,3,11544.3,4,21.1,18.1,50.3,0,16739.23,high,none
A015764,R08,38.3,1,2905.24,2,82.3,20.6,51.0,0,3341.02,low,none
A015765,R01,120.9,1,5420.18,3,55.2,52.4,11.4,1,6233.21,high,none
A015766,R09,14.6,1,2546.96,1,29.2,49.1,60.3,2,2929.0,low,none
A015767,R08,102.2,2,3416.61,2,48.7,100.0,55.8,0,4441.59,low,none
A015768,R03,30.0,2,8127.88,3,45.7,51.7,54.2,1,10566.24,high,none
A015769,R00,52.8,2,1199.4,0,28.8,69.8,85.5,0,1559.22,low,none
A015770,R05,24.4,2,2181.41,1,57.7,25.4,33.5,0,2835.83,low,none
A015771,R03,41.7,4,3904.06,2,69.4,52.9,55.2,1,6246.5,high,none
A015772,R00,27.8,4,1155.29,0,66.0,24.1,26.2,0,1848.46,low,none
A015773,R01,44.8,2,5199.35,3,49.3,59.0,19.4,1,6759.16,high,none
A015774,R07,107.0,1,12934.65,4,100.0,42.2,67.2,0,14874.85,high,none
A015775,R01,37.5,3,8106.36,3,9.9,47.9,52.4,1,11754.22,high,none
A015776,R00,76.6,2,8389.94,3,53.7,69.5,44.7,0,10906.92,high,none
A015777,R02,34.4,1,1537.68,1,58.0,41.2,51.3,0,1768.33,low,none
A015778,R02,27.8,2,3517.9,2,62.9,50.4,78.0,0,4573.27,low,none
A015779,R05,55.9,6,11315.11,4,20.3,39.7,57.4,0,21498.71,high,none
A015780,R02,5.3,2,1125.99,0,56.7,40.8,67.7,1,1463.78,low,none
A015781,R09,35.9,1,889.19,0,41.0,64.4,94.7,0,1022.57,low,none
A015782,R08,123.0,1,3709.36,2,54.2,42.0,51.9,1,4265.77,low,none
A015783,R04,73.4,2,3000.84,2,40.1,72.6,11.8,1,3901.1,low,none
A015784,R02,53.7,3,13733.02,4,41.0,31.4,71.7,0,19912.88,high,none
A015785,R07,50.1,1,11965.4,4,63.6,43.0,25.1,1,13760.21,high,none
A015786,R01,107.0,4,3833.1,2,28.5,78.0,77.4,1,6132.95,high,none
A015787,R08,34.5,5,2838.92,2,48.0,37.3,50.6,1,4968.12,low,none
A015788,R09,43.1,6,2600.47,1,68.2,70.2,40.7,0,4940.89,low,large_withdrawal
A015789,R09,5.6,3,1163.38,0,52.8,63.6,66.1,0,1686.91,low,none
A015790,R08,50.4,1,1925.34,1,15.4,34.5,49.6,0,2214.14,low,dormant
A015791,R07,76.4,4,901.7,0,70.1,58.3,29.6,0,1442.72,low,none
A015792,R06,36.9,4,2874.27,2,63.1,28.9,56.6,0,4598.83,low,none
A015793,R00,69.3,2,1981.04,1,41.4,60.4,75.6,1,2575.35,low,none
A015794,R04,43.0,3,6238.04,3,33.9,68.1,39.4,1,9045.16,high,none
A015795,R07,71.5,2,10643.25,4,58.7,81.8,41.5,0,13836.22,high,none
A015796,R01,58.8,3,6039.36,3,39.0,42.4,90.7,0,8757.07,high,none
A015797,R03,30.1,4,5873.78,3,70.4,41.6,57.4,0,9398.04,high,large_withdrawal
A015798,R07,43.8,2,9228.13,4,50.9,24.6,16.5,1,11996.57,high,none
A015799,R06,50.5,1,3797.44,2,61.6,55.9,60.5,1,4367.05,low,none
A015800,R08,49.7,2,40997.52,4,41.3,67.0,51.1,0,53296.77,high,none
A015801,R07,144.4,1,7612.94,3,50.2,30.5,47.7,0,8754.88,high,none
A015802,R08,48.6,2,2104.01,1,64.9,58.2,50.1,0,2735.21,low,none
A015803,R00,124.6,6,2074.53,1,40.6,77.2,32.8,0,3941.61,low,none
A015804,R00,23.3,1,1507.7,1,6.9,45.0,52.7,3,1733.86,low,none
A015805,R08,69.8,2,3734.9,2,45.2,17.3,69.9,0,4855.37,low,none
A015806,R09,90.8,2,808.93,0,36.1,57.8,43.8,0,1051.61,low,none
A015807,R01,14.8,2,2876.8,2,45.9,23.4,42.4,2,3739.85,low,none
A015808,R02,77.8,1,203.43,0,28.7,30.3,24.4,0,233.94,low,none
A015809,R00,7.7,4,14615.75,4,42.6,48.8,84.7,0,23385.19,high,none
A015810,R03,33.4,2,3273.9,2,70.6,36.2,56.2,0,4256.07,low,none
A015811,R04,55.2,1,56240.88,4,53.1,48.4,42.5,0,64677.02,high,none
A015812,R09,146.2,4,3576.33,2,30.0,85.8,85.1,0,5722.13,high,none
A015813,R01,78.0,4,3118.54,2,59.0,45.9,69.7,0,4989.67,high,none
A015814,R02,32.6,3,1115.47,0,29.6,37.5,67.6,0,1617.44,low,none
A015815,R07,105.5,1,2947.14,2,15.7,61.8,25.1,0,3389.21,low,dormant
A015816,R05,18.6,5,29810.41,4,28.5,70.3,38.4,0,52168.21,high,none
A015817,R07,10.1,1,4718.16,2,61.8,34.3,76.3,0,5425.89,high,none
A015818,R02,69.0,2,12288.1,4,47.1,36.9,48.6,0,15974.53,high,none
A015819,R01,36.2,5,3796.68,2,50.5,87.3,54.5,1,6644.19,high,none
A015820,R04,56.7,4,19373.26,4,67.0,36.1,61.5,0,30997.22,high,none
A015821,R06,18.3,2,8998.52,3,52.2,75.8,100.0,0,11698.07,high,none
A015822,R06,112.9,2,1597.55,1,45.6,76.3,66.2,0,2076.81,low,none
A015823,R06,105.8,2,6983.75,3,51.1,49.9,46.0,2,9078.88,high,dd_stop
A015824,R02,14.5,4,12244.79,4,40.1,24.6,34.6,0,19591.66,high,none
A015825,R07,22.8,5,367.25,0,54.7,57.9,82.0,1,642.69,low,none
A015826,R05,125.3,4,1738.66,1,50.9,45.3,41.1,1,2781.86,low,none
A015827,R06,35.7,2,589.23,0,79.5,16.0,76.0,0,766.0,low,none
A015828,R08,19.1,5,9999.23,4,71.4,57.1,58.2,0,17498.65,high,none
A015829,R09,61.6,1,7300.86,3,25.4,33.2,34.8,1,8395.99,high,none
A015830,R07,37.6,2,3097.33,2,35.6,73.9,25.6,1,4026.53,low,none
A015831,R05,18.4,4,3281.98,2,81.9,45.6,97.4,1,5251.17,high,none
A015832,R04,149.4,5,4753.54,2,53.7,49.9,36.0,1,8318.7,high,none
A015833,R06,9.8,5,5203.25,3,73.7,26.7,61.7,1,9105.69,high,none
A015834,R06,46.8,2,51196.35,4,51.3,57.0,60.6,0,66555.26,high,none
A015835,R06,92.3,5,2849.38,2,48.5,50.6,45.3,0,4986.41,high,none
A015836,R07,118.1,3,4183.95,2,30.9,21.2,42.5,0,6066.73,high,none
A015837,R00,79.1,3,7214.18,3,38.4,77.0,56.1,0,10460.57,high,none
A015838,R02,96.1,2,10346.99,4,37.9,34.4,41.3,0,13451.09,high,none
A015839,R05,85.9,2,4235.4,2,94.8,37.9,38.5,3,5506.02,high,none
A015840,R04,55.1,1,5284.65,3,34.4,57.0,49.1,2,6077.35,high,none
